Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,12/22/2022 15:02:16,8.53,YF,UP,UPS_P1,40,Predator
2,12/22/2022 16:02:16,2.14,YF,UP,UPS_P1,40,Predator
3,12/22/2022 17:02:16,1.76,YF,UP,UPS_P1,40,Predator
4,12/22/2022 18:02:16,1.24,YF,UP,UPS_P1,40,Predator
5,12/22/2022 19:02:16,1.41,YF,UP,UPS_P1,40,Predator
6,12/22/2022 20:02:16,1.93,YF,UP,UPS_P1,40,Predator
7,12/22/2022 21:02:16,2.83,YF,UP,UPS_P1,40,Predator
8,12/22/2022 22:02:16,4.07,YF,UP,UPS_P1,40,Predator
9,12/22/2022 23:02:16,4.2,YF,UP,UPS_P1,40,Predator
10,12/23/2022 00:02:16,4.5,YF,UP,UPS_P1,40,Predator
11,12/23/2022 01:02:16,4.76,YF,UP,UPS_P1,40,Predator
12,12/23/2022 02:02:16,5.19,YF,UP,UPS_P1,40,Predator
13,12/23/2022 03:02:16,6,YF,UP,UPS_P1,40,Predator
14,12/23/2022 04:02:16,9.09,YF,UP,UPS_P1,40,Predator
15,12/23/2022 05:02:16,10.98,YF,UP,UPS_P1,40,Predator
16,12/23/2022 06:02:16,10.98,YF,UP,UPS_P1,40,Predator
17,12/23/2022 07:02:16,11.45,YF,UP,UPS_P1,40,Predator
18,12/23/2022 08:02:16,12.01,YF,UP,UPS_P1,40,Predator
19,12/23/2022 09:02:16,12.4,YF,UP,UPS_P1,40,Predator
20,12/23/2022 10:02:16,10.64,YF,UP,UPS_P1,40,Predator
21,12/23/2022 11:02:16,10.08,YF,UP,UPS_P1,40,Predator
22,12/23/2022 12:02:16,9.48,YF,UP,UPS_P1,40,Predator
23,12/23/2022 13:02:16,8.58,YF,UP,UPS_P1,40,Predator
24,12/23/2022 14:02:16,7.46,YF,UP,UPS_P1,40,Predator
25,12/23/2022 15:02:16,6.95,YF,UP,UPS_P1,40,Predator
26,12/23/2022 16:02:16,3.86,YF,UP,UPS_P1,40,Predator
27,12/23/2022 17:02:16,2.19,YF,UP,UPS_P1,40,Predator
28,12/23/2022 18:02:16,-0.73,YF,UP,UPS_P1,40,Predator
29,12/23/2022 19:02:16,-3.48,YF,UP,UPS_P1,40,Predator
30,12/23/2022 20:02:16,-5.79,YF,UP,UPS_P1,40,Predator
31,12/23/2022 21:02:16,-8.41,YF,UP,UPS_P1,40,Predator
32,12/23/2022 22:02:16,-10.6,YF,UP,UPS_P1,40,Predator
33,12/23/2022 23:02:16,-11.67,YF,UP,UPS_P1,40,Predator
34,12/24/2022 00:02:16,-12.66,YF,UP,UPS_P1,40,Predator
35,12/24/2022 01:02:16,-13.56,YF,UP,UPS_P1,40,Predator
36,12/24/2022 02:02:16,-14.55,YF,UP,UPS_P1,40,Predator
37,12/24/2022 03:02:16,-14.93,YF,UP,UPS_P1,40,Predator
38,12/24/2022 04:02:16,-15.28,YF,UP,UPS_P1,40,Predator
39,12/24/2022 05:02:16,-15.53,YF,UP,UPS_P1,40,Predator
40,12/24/2022 06:02:16,-15.62,YF,UP,UPS_P1,40,Predator
41,12/24/2022 07:02:16,-15.96,YF,UP,UPS_P1,40,Predator
42,12/24/2022 08:02:16,-15.62,YF,UP,UPS_P1,40,Predator
43,12/24/2022 09:02:16,-14.33,YF,UP,UPS_P1,40,Predator
44,12/24/2022 10:02:16,-11.97,YF,UP,UPS_P1,40,Predator
45,12/24/2022 11:02:16,-10.99,YF,UP,UPS_P1,40,Predator
46,12/24/2022 12:02:16,-9.57,YF,UP,UPS_P1,40,Predator
47,12/24/2022 13:02:16,-5.07,YF,UP,UPS_P1,40,Predator
48,12/24/2022 14:02:16,-8.07,YF,UP,UPS_P1,40,Predator
49,12/24/2022 15:02:16,-10.21,YF,UP,UPS_P1,40,Predator
50,12/24/2022 16:02:16,-11.93,YF,UP,UPS_P1,40,Predator
51,12/24/2022 17:02:16,-12.92,YF,UP,UPS_P1,40,Predator
52,12/24/2022 18:02:16,-13.3,YF,UP,UPS_P1,40,Predator
53,12/24/2022 19:02:16,-13.39,YF,UP,UPS_P1,40,Predator
54,12/24/2022 20:02:16,-13.3,YF,UP,UPS_P1,40,Predator
55,12/24/2022 21:02:16,-13.34,YF,UP,UPS_P1,40,Predator
56,12/24/2022 22:02:16,-13.34,YF,UP,UPS_P1,40,Predator
57,12/24/2022 23:02:16,-13.56,YF,UP,UPS_P1,40,Predator
58,12/25/2022 00:02:16,-13.52,YF,UP,UPS_P1,40,Predator
59,12/25/2022 01:02:16,-13.56,YF,UP,UPS_P1,40,Predator
60,12/25/2022 02:02:16,-13.47,YF,UP,UPS_P1,40,Predator
61,12/25/2022 03:02:16,-13.56,YF,UP,UPS_P1,40,Predator
62,12/25/2022 04:02:16,-13.56,YF,UP,UPS_P1,40,Predator
63,12/25/2022 05:02:16,-13.6,YF,UP,UPS_P1,40,Predator
64,12/25/2022 06:02:16,-13.99,YF,UP,UPS_P1,40,Predator
65,12/25/2022 07:02:16,-14.25,YF,UP,UPS_P1,40,Predator
66,12/25/2022 08:02:16,-13.17,YF,UP,UPS_P1,40,Predator
67,12/25/2022 09:02:16,-10.47,YF,UP,UPS_P1,40,Predator
68,12/25/2022 10:02:16,-7.94,YF,UP,UPS_P1,40,Predator
69,12/25/2022 11:02:16,-6.52,YF,UP,UPS_P1,40,Predator
70,12/25/2022 12:02:16,-4.46,YF,UP,UPS_P1,40,Predator
71,12/25/2022 13:02:16,0.73,YF,UP,UPS_P1,40,Predator
72,12/25/2022 14:02:16,-2.62,YF,UP,UPS_P1,40,Predator
73,12/25/2022 15:02:16,-4.16,YF,UP,UPS_P1,40,Predator
74,12/25/2022 16:02:16,-6.39,YF,UP,UPS_P1,40,Predator
75,12/25/2022 17:02:16,-8.58,YF,UP,UPS_P1,40,Predator
76,12/25/2022 18:02:16,-9.53,YF,UP,UPS_P1,40,Predator
77,12/25/2022 19:02:16,-10.94,YF,UP,UPS_P1,40,Predator
78,12/25/2022 20:02:16,-10.94,YF,UP,UPS_P1,40,Predator
79,12/25/2022 21:02:16,-11.76,YF,UP,UPS_P1,40,Predator
80,12/25/2022 22:02:16,-11.16,YF,UP,UPS_P1,40,Predator
81,12/25/2022 23:02:16,-10.51,YF,UP,UPS_P1,40,Predator
82,12/26/2022 00:02:16,-10.26,YF,UP,UPS_P1,40,Predator
83,12/26/2022 01:02:16,-10.56,YF,UP,UPS_P1,40,Predator
84,12/26/2022 02:02:16,-10.43,YF,UP,UPS_P1,40,Predator
85,12/26/2022 03:02:16,-10.68,YF,UP,UPS_P1,40,Predator
86,12/26/2022 04:02:16,-11.11,YF,UP,UPS_P1,40,Predator
87,12/26/2022 05:02:16,-11.76,YF,UP,UPS_P1,40,Predator
88,12/26/2022 06:02:16,-11.84,YF,UP,UPS_P1,40,Predator
89,12/26/2022 07:02:16,-11.37,YF,UP,UPS_P1,40,Predator
90,12/26/2022 08:02:16,-11.84,YF,UP,UPS_P1,40,Predator
