Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,12/15/2022 07:13:29,25.44,UP,MC,MCN_P1,60,Predator
2,12/15/2022 08:13:29,22.73,UP,MC,MCN_P1,60,Predator
3,12/15/2022 09:13:29,21.96,UP,MC,MCN_P1,60,Predator
4,12/15/2022 10:13:29,24.15,UP,MC,MCN_P1,60,Predator
5,12/15/2022 11:13:29,8.15,UP,MC,MCN_P1,60,Predator
6,12/15/2022 12:13:29,6.73,UP,MC,MCN_P1,60,Predator
7,12/15/2022 13:13:29,7.2,UP,MC,MCN_P1,60,Predator
8,12/15/2022 14:13:29,4.12,UP,MC,MCN_P1,60,Predator
9,12/15/2022 15:13:29,3,UP,MC,MCN_P1,60,Predator
10,12/15/2022 16:13:29,0.6,UP,MC,MCN_P1,60,Predator
11,12/15/2022 17:13:29,-0.43,UP,MC,MCN_P1,60,Predator
12,12/15/2022 18:13:29,0.77,UP,MC,MCN_P1,60,Predator
13,12/15/2022 19:13:29,3.3,UP,MC,MCN_P1,60,Predator
14,12/15/2022 20:13:29,3.43,UP,MC,MCN_P1,60,Predator
15,12/15/2022 21:13:29,2.87,UP,MC,MCN_P1,60,Predator
16,12/15/2022 22:13:29,2.44,UP,MC,MCN_P1,60,Predator
17,12/15/2022 23:13:29,2.66,UP,MC,MCN_P1,60,Predator
18,12/16/2022 00:13:29,2.79,UP,MC,MCN_P1,60,Predator
19,12/16/2022 01:13:29,2.23,UP,MC,MCN_P1,60,Predator
20,12/16/2022 02:13:29,3.17,UP,MC,MCN_P1,60,Predator
21,12/16/2022 03:13:29,3.04,UP,MC,MCN_P1,60,Predator
22,12/16/2022 04:13:29,2.4,UP,MC,MCN_P1,60,Predator
23,12/16/2022 05:13:29,0.68,UP,MC,MCN_P1,60,Predator
24,12/16/2022 06:13:29,0.38,UP,MC,MCN_P1,60,Predator
25,12/16/2022 07:13:29,0.34,UP,MC,MCN_P1,60,Predator
26,12/16/2022 08:13:29,0.38,UP,MC,MCN_P1,60,Predator
27,12/16/2022 09:13:29,0.81,UP,MC,MCN_P1,60,Predator
28,12/16/2022 10:13:29,1.03,UP,MC,MCN_P1,60,Predator
29,12/16/2022 11:13:29,0.77,UP,MC,MCN_P1,60,Predator
30,12/16/2022 12:13:29,0.94,UP,MC,MCN_P1,60,Predator
31,12/16/2022 13:13:29,0.9,UP,MC,MCN_P1,60,Predator
32,12/16/2022 14:13:29,0.9,UP,MC,MCN_P1,60,Predator
33,12/16/2022 15:13:29,0.38,UP,MC,MCN_P1,60,Predator
34,12/16/2022 16:13:29,0.3,UP,MC,MCN_P1,60,Predator
35,12/16/2022 17:13:29,0.21,UP,MC,MCN_P1,60,Predator
36,12/16/2022 18:13:29,0.25,UP,MC,MCN_P1,60,Predator
37,12/16/2022 19:13:29,0.21,UP,MC,MCN_P1,60,Predator
38,12/16/2022 20:13:29,0.17,UP,MC,MCN_P1,60,Predator
39,12/16/2022 21:13:29,0.21,UP,MC,MCN_P1,60,Predator
