Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021-08-08 10:14:20,30.28,UP,UP,S_UPH_V1,60,Veg
2,2021-08-08 11:14:20,29.17,UP,UP,S_UPH_V1,60,Veg
3,2021-08-08 12:14:20,27.80,UP,UP,S_UPH_V1,60,Veg
4,2021-08-08 13:14:20,30.59,UP,UP,S_UPH_V1,60,Veg
5,2021-08-08 14:14:20,31.70,UP,UP,S_UPH_V1,60,Veg
6,2021-08-08 15:14:20,33.29,UP,UP,S_UPH_V1,60,Veg
7,2021-08-08 16:14:20,34.15,UP,UP,S_UPH_V1,60,Veg
8,2021-08-08 17:14:20,28.95,UP,UP,S_UPH_V1,60,Veg
9,2021-08-08 18:14:20,26.94,UP,UP,S_UPH_V1,60,Veg
10,2021-08-08 19:14:20,25.14,UP,UP,S_UPH_V1,60,Veg
11,2021-08-08 20:14:20,23.34,UP,UP,S_UPH_V1,60,Veg
12,2021-08-08 21:14:20,21.75,UP,UP,S_UPH_V1,60,Veg
13,2021-08-08 22:14:20,20.50,UP,UP,S_UPH_V1,60,Veg
14,2021-08-08 23:14:20,19.99,UP,UP,S_UPH_V1,60,Veg
15,2021-08-09 0:14:20,19.47,UP,UP,S_UPH_V1,60,Veg
16,2021-08-09 1:14:20,19.47,UP,UP,S_UPH_V1,60,Veg
17,2021-08-09 2:14:20,19.52,UP,UP,S_UPH_V1,60,Veg
18,2021-08-09 3:14:20,19.99,UP,UP,S_UPH_V1,60,Veg
19,2021-08-09 4:14:20,19.00,UP,UP,S_UPH_V1,60,Veg
20,2021-08-09 5:14:20,18.83,UP,UP,S_UPH_V1,60,Veg
21,2021-08-09 6:14:20,19.17,UP,UP,S_UPH_V1,60,Veg
22,2021-08-09 7:14:20,22.52,UP,UP,S_UPH_V1,60,Veg
23,2021-08-09 8:14:20,26.51,UP,UP,S_UPH_V1,60,Veg
24,2021-08-09 9:14:20,28.23,UP,UP,S_UPH_V1,60,Veg
25,2021-08-09 10:14:20,28.87,UP,UP,S_UPH_V1,60,Veg
26,2021-08-09 11:14:20,31.87,UP,UP,S_UPH_V1,60,Veg
27,2021-08-09 12:14:20,31.06,UP,UP,S_UPH_V1,60,Veg
28,2021-08-09 13:14:20,30.84,UP,UP,S_UPH_V1,60,Veg
29,2021-08-09 14:14:20,32.69,UP,UP,S_UPH_V1,60,Veg
