Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/11 14:57:45,25.69,YF,UP,S_UPS_H1,60,Herbivore
2,2021/07/11 15:57:45,24.24,YF,UP,S_UPS_H1,60,Herbivore
3,2021/07/11 16:57:45,24.58,YF,UP,S_UPS_H1,60,Herbivore
4,2021/07/11 17:57:45,23.03,YF,UP,S_UPS_H1,60,Herbivore
5,2021/07/11 18:57:45,21.58,YF,UP,S_UPS_H1,60,Herbivore
6,2021/07/11 19:57:45,20.07,YF,UP,S_UPS_H1,60,Herbivore
7,2021/07/11 20:57:45,19.35,YF,UP,S_UPS_H1,60,Herbivore
8,2021/07/11 21:57:45,19.39,YF,UP,S_UPS_H1,60,Herbivore
9,2021/07/11 22:57:45,18.66,YF,UP,S_UPS_H1,60,Herbivore
10,2021/07/11 23:57:45,18.49,YF,UP,S_UPS_H1,60,Herbivore
11,2021/07/12 00:57:45,19.05,YF,UP,S_UPS_H1,60,Herbivore
12,2021/07/12 01:57:45,19.17,YF,UP,S_UPS_H1,60,Herbivore
13,2021/07/12 02:57:45,19.26,YF,UP,S_UPS_H1,60,Herbivore
14,2021/07/12 03:57:45,19.22,YF,UP,S_UPS_H1,60,Herbivore
15,2021/07/12 04:57:45,19.17,YF,UP,S_UPS_H1,60,Herbivore
16,2021/07/12 05:57:45,19.22,YF,UP,S_UPS_H1,60,Herbivore
17,2021/07/12 06:57:45,19.65,YF,UP,S_UPS_H1,60,Herbivore
18,2021/07/12 07:57:45,19.77,YF,UP,S_UPS_H1,60,Herbivore
19,2021/07/12 08:57:45,18.79,YF,UP,S_UPS_H1,60,Herbivore
20,2021/07/12 09:57:45,18.14,YF,UP,S_UPS_H1,60,Herbivore
21,2021/07/12 10:57:45,19.13,YF,UP,S_UPS_H1,60,Herbivore
22,2021/07/12 11:57:45,19.43,YF,UP,S_UPS_H1,60,Herbivore
23,2021/07/12 12:57:45,19.82,YF,UP,S_UPS_H1,60,Herbivore
