Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/28 16:10:31,23.94,MC,MC,S_MCH_P1,20,Predator
2,2021/07/28 17:10:31,22.39,MC,MC,S_MCH_P1,20,Predator
3,2021/07/28 18:10:31,22.61,MC,MC,S_MCH_P1,20,Predator
4,2021/07/28 19:10:31,22.78,MC,MC,S_MCH_P1,20,Predator
5,2021/07/28 20:10:31,22.65,MC,MC,S_MCH_P1,20,Predator
6,2021/07/28 21:10:31,22.43,MC,MC,S_MCH_P1,20,Predator
7,2021/07/28 22:10:31,22.78,MC,MC,S_MCH_P1,20,Predator
8,2021/07/28 23:10:31,22.82,MC,MC,S_MCH_P1,20,Predator
9,2021/07/29 00:10:31,22.78,MC,MC,S_MCH_P1,20,Predator
10,2021/07/29 01:10:31,22.82,MC,MC,S_MCH_P1,20,Predator
11,2021/07/29 02:10:31,22.86,MC,MC,S_MCH_P1,20,Predator
12,2021/07/29 03:10:31,22.82,MC,MC,S_MCH_P1,20,Predator
13,2021/07/29 04:10:31,22.86,MC,MC,S_MCH_P1,20,Predator
14,2021/07/29 05:10:31,22.95,MC,MC,S_MCH_P1,20,Predator
15,2021/07/29 06:10:31,22.95,MC,MC,S_MCH_P1,20,Predator
16,2021/07/29 07:10:31,23.03,MC,MC,S_MCH_P1,20,Predator
17,2021/07/29 08:10:31,23.12,MC,MC,S_MCH_P1,20,Predator
18,2021/07/29 09:10:31,22.86,MC,MC,S_MCH_P1,20,Predator
19,2021/07/29 10:10:31,22.78,MC,MC,S_MCH_P1,20,Predator
20,2021/07/29 11:10:31,22.73,MC,MC,S_MCH_P1,20,Predator
21,2021/07/29 12:10:31,22.61,MC,MC,S_MCH_P1,20,Predator
22,2021/07/29 13:10:31,22.65,MC,MC,S_MCH_P1,20,Predator
23,2021/07/29 14:10:31,22.56,MC,MC,S_MCH_P1,20,Predator
24,2021/07/29 15:10:31,22.61,MC,MC,S_MCH_P1,20,Predator
25,2021/07/29 16:10:31,22.52,MC,MC,S_MCH_P1,20,Predator
26,2021/07/29 17:10:31,22.48,MC,MC,S_MCH_P1,20,Predator
27,2021/07/29 18:10:31,22.48,MC,MC,S_MCH_P1,20,Predator
28,2021/07/29 19:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
29,2021/07/29 20:10:31,22.52,MC,MC,S_MCH_P1,20,Predator
30,2021/07/29 21:10:31,22.65,MC,MC,S_MCH_P1,20,Predator
31,2021/07/29 22:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
32,2021/07/29 23:10:31,22.61,MC,MC,S_MCH_P1,20,Predator
33,2021/07/30 00:10:31,22.95,MC,MC,S_MCH_P1,20,Predator
34,2021/07/30 01:10:31,23.03,MC,MC,S_MCH_P1,20,Predator
35,2021/07/30 02:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
36,2021/07/30 03:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
37,2021/07/30 04:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
38,2021/07/30 05:10:31,22.95,MC,MC,S_MCH_P1,20,Predator
39,2021/07/30 06:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
40,2021/07/30 07:10:31,22.82,MC,MC,S_MCH_P1,20,Predator
41,2021/07/30 08:10:31,23.16,MC,MC,S_MCH_P1,20,Predator
42,2021/07/30 09:10:31,23.08,MC,MC,S_MCH_P1,20,Predator
43,2021/07/30 10:10:31,22.99,MC,MC,S_MCH_P1,20,Predator
44,2021/07/30 11:10:31,22.91,MC,MC,S_MCH_P1,20,Predator
45,2021/07/30 12:10:31,22.65,MC,MC,S_MCH_P1,20,Predator
46,2021/07/30 13:10:31,22.65,MC,MC,S_MCH_P1,20,Predator
47,2021/07/30 14:10:31,22.73,MC,MC,S_MCH_P1,20,Predator
48,2021/07/30 15:10:31,22.56,MC,MC,S_MCH_P1,20,Predator
49,2021/07/30 16:10:31,22.56,MC,MC,S_MCH_P1,20,Predator
