"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"98",98,"07/17/2021 08:19:21",23.89,"SP","SP","S_SPH_P1_60",60,"Predator"
"99",99,"07/17/2021 09:19:21",26.04,"SP","SP","S_SPH_P1_60",60,"Predator"
"100",100,"07/17/2021 10:19:21",25.87,"SP","SP","S_SPH_P1_60",60,"Predator"
"101",101,"07/17/2021 11:19:21",27.97,"SP","SP","S_SPH_P1_60",60,"Predator"
"102",102,"07/17/2021 12:19:21",30.24,"SP","SP","S_SPH_P1_60",60,"Predator"
"103",103,"07/17/2021 13:19:21",31.31,"SP","SP","S_SPH_P1_60",60,"Predator"
"104",104,"07/17/2021 14:19:21",31.96,"SP","SP","S_SPH_P1_60",60,"Predator"
"105",105,"07/17/2021 15:19:21",29.08,"SP","SP","S_SPH_P1_60",60,"Predator"
"106",106,"07/17/2021 16:19:21",30.37,"SP","SP","S_SPH_P1_60",60,"Predator"
"107",107,"07/17/2021 17:19:21",26.21,"SP","SP","S_SPH_P1_60",60,"Predator"
"108",108,"07/17/2021 18:19:21",24.11,"SP","SP","S_SPH_P1_60",60,"Predator"
"109",109,"07/17/2021 19:19:21",23.25,"SP","SP","S_SPH_P1_60",60,"Predator"
"110",110,"07/17/2021 20:19:21",21.19,"SP","SP","S_SPH_P1_60",60,"Predator"
"111",111,"07/17/2021 21:19:21",19.52,"SP","SP","S_SPH_P1_60",60,"Predator"
"112",112,"07/17/2021 22:19:21",19.43,"SP","SP","S_SPH_P1_60",60,"Predator"
"113",113,"07/17/2021 23:19:21",19.22,"SP","SP","S_SPH_P1_60",60,"Predator"
"114",114,"07/18/2021 00:19:21",18.96,"SP","SP","S_SPH_P1_60",60,"Predator"
"115",115,"07/18/2021 01:19:21",18.4,"SP","SP","S_SPH_P1_60",60,"Predator"
"116",116,"07/18/2021 02:19:21",17.89,"SP","SP","S_SPH_P1_60",60,"Predator"
"117",117,"07/18/2021 03:19:21",17.54,"SP","SP","S_SPH_P1_60",60,"Predator"
"118",118,"07/18/2021 04:19:21",17.5,"SP","SP","S_SPH_P1_60",60,"Predator"
"119",119,"07/18/2021 05:19:21",17.11,"SP","SP","S_SPH_P1_60",60,"Predator"
"120",120,"07/18/2021 06:19:21",17.2,"SP","SP","S_SPH_P1_60",60,"Predator"
"121",121,"07/18/2021 07:19:21",17.5,"SP","SP","S_SPH_P1_60",60,"Predator"
"122",122,"07/18/2021 08:19:21",17.89,"SP","SP","S_SPH_P1_60",60,"Predator"
"123",123,"07/18/2021 09:19:21",18.66,"SP","SP","S_SPH_P1_60",60,"Predator"
"124",124,"07/18/2021 10:19:21",19.05,"SP","SP","S_SPH_P1_60",60,"Predator"
"125",125,"07/18/2021 11:19:21",19.52,"SP","SP","S_SPH_P1_60",60,"Predator"
"126",126,"07/18/2021 12:19:21",20.07,"SP","SP","S_SPH_P1_60",60,"Predator"
"127",127,"07/18/2021 13:19:21",19.99,"SP","SP","S_SPH_P1_60",60,"Predator"
"128",128,"07/18/2021 14:19:21",20.16,"SP","SP","S_SPH_P1_60",60,"Predator"
"129",129,"07/18/2021 15:19:21",20.85,"SP","SP","S_SPH_P1_60",60,"Predator"
"130",130,"07/18/2021 16:19:21",20.63,"SP","SP","S_SPH_P1_60",60,"Predator"
"131",131,"07/18/2021 17:19:21",21.58,"SP","SP","S_SPH_P1_60",60,"Predator"
"132",132,"07/18/2021 18:19:21",20.29,"SP","SP","S_SPH_P1_60",60,"Predator"
"133",133,"07/18/2021 19:19:21",19.9,"SP","SP","S_SPH_P1_60",60,"Predator"
"134",134,"07/18/2021 20:19:21",19.13,"SP","SP","S_SPH_P1_60",60,"Predator"
"135",135,"07/18/2021 21:19:21",18.87,"SP","SP","S_SPH_P1_60",60,"Predator"
"136",136,"07/18/2021 22:19:21",18.57,"SP","SP","S_SPH_P1_60",60,"Predator"
"137",137,"07/18/2021 23:19:21",18.23,"SP","SP","S_SPH_P1_60",60,"Predator"
"138",138,"07/19/2021 00:19:21",18.14,"SP","SP","S_SPH_P1_60",60,"Predator"
"139",139,"07/19/2021 01:19:21",18.1,"SP","SP","S_SPH_P1_60",60,"Predator"
"140",140,"07/19/2021 02:19:21",18.06,"SP","SP","S_SPH_P1_60",60,"Predator"
"141",141,"07/19/2021 03:19:21",17.97,"SP","SP","S_SPH_P1_60",60,"Predator"
"142",142,"07/19/2021 04:19:21",17.93,"SP","SP","S_SPH_P1_60",60,"Predator"
"143",143,"07/19/2021 05:19:21",17.72,"SP","SP","S_SPH_P1_60",60,"Predator"
"144",144,"07/19/2021 06:19:21",17.84,"SP","SP","S_SPH_P1_60",60,"Predator"
"145",145,"07/19/2021 07:19:21",18.1,"SP","SP","S_SPH_P1_60",60,"Predator"
"146",146,"07/19/2021 08:19:21",18.66,"SP","SP","S_SPH_P1_60",60,"Predator"
"147",147,"07/19/2021 09:19:21",19.56,"SP","SP","S_SPH_P1_60",60,"Predator"
"148",148,"07/19/2021 10:19:21",21.15,"SP","SP","S_SPH_P1_60",60,"Predator"
"149",149,"07/19/2021 11:19:21",22.01,"SP","SP","S_SPH_P1_60",60,"Predator"
"150",150,"07/19/2021 12:19:21",21.88,"SP","SP","S_SPH_P1_60",60,"Predator"
