Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/03 11:27:19,19.00,SC,SC,S_SCH_P1,60,Predator
2,2021/07/03 12:27:19,16.51,SC,SC,S_SCH_P1,60,Predator
3,2021/07/03 13:27:19,16.56,SC,SC,S_SCH_P1,60,Predator
4,2021/07/03 14:27:19,19.73,SC,SC,S_SCH_P1,60,Predator
5,2021/07/03 15:27:19,15.87,SC,SC,S_SCH_P1,60,Predator
6,2021/07/03 16:27:19,16.64,SC,SC,S_SCH_P1,60,Predator
7,2021/07/03 17:27:19,16.08,SC,SC,S_SCH_P1,60,Predator
8,2021/07/03 18:27:19,15.06,SC,SC,S_SCH_P1,60,Predator
9,2021/07/03 19:27:19,14.41,SC,SC,S_SCH_P1,60,Predator
10,2021/07/03 20:27:19,13.34,SC,SC,S_SCH_P1,60,Predator
11,2021/07/03 21:27:19,12.74,SC,SC,S_SCH_P1,60,Predator
12,2021/07/03 22:27:19,12.57,SC,SC,S_SCH_P1,60,Predator
13,2021/07/03 23:27:19,12.65,SC,SC,S_SCH_P1,60,Predator
14,2021/07/04 00:27:19,12.61,SC,SC,S_SCH_P1,60,Predator
15,2021/07/04 01:27:19,12.35,SC,SC,S_SCH_P1,60,Predator
16,2021/07/04 02:27:19,12.31,SC,SC,S_SCH_P1,60,Predator
17,2021/07/04 03:27:19,12.27,SC,SC,S_SCH_P1,60,Predator
18,2021/07/04 04:27:19,12.18,SC,SC,S_SCH_P1,60,Predator
19,2021/07/04 05:27:19,12.18,SC,SC,S_SCH_P1,60,Predator
20,2021/07/04 06:27:19,12.65,SC,SC,S_SCH_P1,60,Predator
21,2021/07/04 07:27:19,13.47,SC,SC,S_SCH_P1,60,Predator
22,2021/07/04 08:27:19,14.03,SC,SC,S_SCH_P1,60,Predator
23,2021/07/04 09:27:19,15.36,SC,SC,S_SCH_P1,60,Predator
24,2021/07/04 10:27:19,17.11,SC,SC,S_SCH_P1,60,Predator
25,2021/07/04 11:27:19,20.29,SC,SC,S_SCH_P1,60,Predator
26,2021/07/04 12:27:19,20.29,SC,SC,S_SCH_P1,60,Predator
27,2021/07/04 13:27:19,21.45,SC,SC,S_SCH_P1,60,Predator
28,2021/07/04 14:27:19,22.13,SC,SC,S_SCH_P1,60,Predator
29,2021/07/04 15:27:19,22.35,SC,SC,S_SCH_P1,60,Predator
30,2021/07/04 16:27:19,23.46,SC,SC,S_SCH_P1,60,Predator
31,2021/07/04 17:27:19,20.76,SC,SC,S_SCH_P1,60,Predator
