Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,05/18/2023 17:03:10,25.27,MC,MC,MCH_H1,60,Herbivore
2,05/18/2023 18:03:10,19.17,MC,MC,MCH_H1,60,Herbivore
3,05/18/2023 19:03:10,15.44,MC,MC,MCH_H1,60,Herbivore
4,05/18/2023 20:03:10,10.38,MC,MC,MCH_H1,60,Herbivore
5,05/18/2023 21:03:10,4.42,MC,MC,MCH_H1,60,Herbivore
6,05/18/2023 22:03:10,2.79,MC,MC,MCH_H1,60,Herbivore
7,05/18/2023 23:03:10,1.63,MC,MC,MCH_H1,60,Herbivore
8,05/19/2023 00:03:10,0.68,MC,MC,MCH_H1,60,Herbivore
9,05/19/2023 01:03:10,0.13,MC,MC,MCH_H1,60,Herbivore
10,05/19/2023 02:03:10,0.08,MC,MC,MCH_H1,60,Herbivore
11,05/19/2023 03:03:10,2.79,MC,MC,MCH_H1,60,Herbivore
12,05/19/2023 04:03:10,2.96,MC,MC,MCH_H1,60,Herbivore
13,05/19/2023 05:03:10,3.21,MC,MC,MCH_H1,60,Herbivore
14,05/19/2023 06:03:10,6,MC,MC,MCH_H1,60,Herbivore
15,05/19/2023 07:03:10,9.74,MC,MC,MCH_H1,60,Herbivore
16,05/19/2023 08:03:10,14.24,MC,MC,MCH_H1,60,Herbivore
17,05/19/2023 09:03:10,16.94,MC,MC,MCH_H1,60,Herbivore
18,05/19/2023 10:03:10,20.37,MC,MC,MCH_H1,60,Herbivore
19,05/19/2023 11:03:10,25.57,MC,MC,MCH_H1,60,Herbivore
20,05/19/2023 12:03:10,24.66,MC,MC,MCH_H1,60,Herbivore
21,05/19/2023 13:03:10,27.02,MC,MC,MCH_H1,60,Herbivore
22,05/19/2023 14:03:10,26.85,MC,MC,MCH_H1,60,Herbivore
23,05/19/2023 15:03:10,25.27,MC,MC,MCH_H1,60,Herbivore
24,05/19/2023 16:03:10,26.38,MC,MC,MCH_H1,60,Herbivore
25,05/19/2023 17:03:10,24.79,MC,MC,MCH_H1,60,Herbivore
26,05/19/2023 18:03:10,22.31,MC,MC,MCH_H1,60,Herbivore
27,05/19/2023 19:03:10,19.35,MC,MC,MCH_H1,60,Herbivore
28,05/19/2023 20:03:10,17.8,MC,MC,MCH_H1,60,Herbivore
29,05/19/2023 21:03:10,16.56,MC,MC,MCH_H1,60,Herbivore
30,05/19/2023 22:03:10,16.86,MC,MC,MCH_H1,60,Herbivore
31,05/19/2023 23:03:10,17.29,MC,MC,MCH_H1,60,Herbivore
32,05/20/2023 00:03:10,16.64,MC,MC,MCH_H1,60,Herbivore
33,05/20/2023 01:03:10,15.83,MC,MC,MCH_H1,60,Herbivore
34,05/20/2023 02:03:10,13.25,MC,MC,MCH_H1,60,Herbivore
35,05/20/2023 03:03:10,12.7,MC,MC,MCH_H1,60,Herbivore
36,05/20/2023 04:03:10,13.08,MC,MC,MCH_H1,60,Herbivore
37,05/20/2023 05:03:10,12.87,MC,MC,MCH_H1,60,Herbivore
38,05/20/2023 06:03:10,12.61,MC,MC,MCH_H1,60,Herbivore
39,05/20/2023 07:03:10,14.24,MC,MC,MCH_H1,60,Herbivore
40,05/20/2023 08:03:10,16.94,MC,MC,MCH_H1,60,Herbivore
41,05/20/2023 09:03:10,19.6,MC,MC,MCH_H1,60,Herbivore
42,05/20/2023 10:03:10,21.58,MC,MC,MCH_H1,60,Herbivore
43,05/20/2023 11:03:10,23.38,MC,MC,MCH_H1,60,Herbivore
44,05/20/2023 12:03:10,24.58,MC,MC,MCH_H1,60,Herbivore
45,05/20/2023 13:03:10,24.45,MC,MC,MCH_H1,60,Herbivore
46,05/20/2023 14:03:10,23.21,MC,MC,MCH_H1,60,Herbivore
47,05/20/2023 15:03:10,23.72,MC,MC,MCH_H1,60,Herbivore
48,05/20/2023 16:03:10,22.61,MC,MC,MCH_H1,60,Herbivore
49,05/20/2023 17:03:10,21.15,MC,MC,MCH_H1,60,Herbivore
50,05/20/2023 18:03:10,20.42,MC,MC,MCH_H1,60,Herbivore
51,05/20/2023 19:03:10,19.43,MC,MC,MCH_H1,60,Herbivore
52,05/20/2023 20:03:10,18.14,MC,MC,MCH_H1,60,Herbivore
53,05/20/2023 21:03:10,16.99,MC,MC,MCH_H1,60,Herbivore
54,05/20/2023 22:03:10,17.16,MC,MC,MCH_H1,60,Herbivore
55,05/20/2023 23:03:10,16.69,MC,MC,MCH_H1,60,Herbivore
56,05/21/2023 00:03:10,15.06,MC,MC,MCH_H1,60,Herbivore
57,05/21/2023 01:03:10,14.11,MC,MC,MCH_H1,60,Herbivore
58,05/21/2023 02:03:10,13.25,MC,MC,MCH_H1,60,Herbivore
59,05/21/2023 03:03:10,10.29,MC,MC,MCH_H1,60,Herbivore
60,05/21/2023 04:03:10,9.44,MC,MC,MCH_H1,60,Herbivore
61,05/21/2023 05:03:10,8.75,MC,MC,MCH_H1,60,Herbivore
62,05/21/2023 06:03:10,7.72,MC,MC,MCH_H1,60,Herbivore
63,05/21/2023 07:03:10,10.12,MC,MC,MCH_H1,60,Herbivore
64,05/21/2023 08:03:10,15.48,MC,MC,MCH_H1,60,Herbivore
65,05/21/2023 09:03:10,17.67,MC,MC,MCH_H1,60,Herbivore
66,05/21/2023 10:03:10,20.33,MC,MC,MCH_H1,60,Herbivore
67,05/21/2023 11:03:10,24.19,MC,MC,MCH_H1,60,Herbivore
68,05/21/2023 12:03:10,18.83,MC,MC,MCH_H1,60,Herbivore
69,05/21/2023 13:03:10,24.06,MC,MC,MCH_H1,60,Herbivore
70,05/21/2023 14:03:10,26.08,MC,MC,MCH_H1,60,Herbivore
71,05/21/2023 15:03:10,25.14,MC,MC,MCH_H1,60,Herbivore
72,05/21/2023 16:03:10,25.78,MC,MC,MCH_H1,60,Herbivore
73,05/21/2023 17:03:10,24.79,MC,MC,MCH_H1,60,Herbivore
74,05/21/2023 18:03:10,22.39,MC,MC,MCH_H1,60,Herbivore
75,05/21/2023 19:03:10,15.83,MC,MC,MCH_H1,60,Herbivore
76,05/21/2023 20:03:10,14.07,MC,MC,MCH_H1,60,Herbivore
77,05/21/2023 21:03:10,13.04,MC,MC,MCH_H1,60,Herbivore
