Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/11 16:23:46,24.54,YF,MC,S_MCS_P1,60,Predator
2,2021/07/11 17:23:46,23.68,YF,MC,S_MCS_P1,60,Predator
3,2021/07/11 18:23:46,22.09,YF,MC,S_MCS_P1,60,Predator
4,2021/07/11 19:23:46,20.76,YF,MC,S_MCS_P1,60,Predator
5,2021/07/11 20:23:46,19.73,YF,MC,S_MCS_P1,60,Predator
6,2021/07/11 21:23:46,19.30,YF,MC,S_MCS_P1,60,Predator
7,2021/07/11 22:23:46,19.13,YF,MC,S_MCS_P1,60,Predator
8,2021/07/11 23:23:46,18.74,YF,MC,S_MCS_P1,60,Predator
9,2021/07/12 00:23:46,18.70,YF,MC,S_MCS_P1,60,Predator
10,2021/07/12 01:23:46,19.13,YF,MC,S_MCS_P1,60,Predator
11,2021/07/12 02:23:46,19.22,YF,MC,S_MCS_P1,60,Predator
12,2021/07/12 03:23:46,19.17,YF,MC,S_MCS_P1,60,Predator
13,2021/07/12 04:23:46,19.09,YF,MC,S_MCS_P1,60,Predator
14,2021/07/12 05:23:46,19.13,YF,MC,S_MCS_P1,60,Predator
15,2021/07/12 06:23:46,19.30,YF,MC,S_MCS_P1,60,Predator
16,2021/07/12 07:23:46,19.90,YF,MC,S_MCS_P1,60,Predator
17,2021/07/12 08:23:46,19.86,YF,MC,S_MCS_P1,60,Predator
18,2021/07/12 09:23:46,18.14,YF,MC,S_MCS_P1,60,Predator
19,2021/07/12 10:23:46,18.40,YF,MC,S_MCS_P1,60,Predator
20,2021/07/12 11:23:46,19.77,YF,MC,S_MCS_P1,60,Predator
21,2021/07/12 12:23:46,19.43,YF,MC,S_MCS_P1,60,Predator
22,2021/07/12 13:23:46,20.12,YF,MC,S_MCS_P1,60,Predator
23,2021/07/12 14:23:46,21.62,YF,MC,S_MCS_P1,60,Predator
24,2021/07/12 15:23:46,20.85,YF,MC,S_MCS_P1,60,Predator
25,2021/07/12 16:23:46,19.69,YF,MC,S_MCS_P1,60,Predator
26,2021/07/12 17:23:46,19.22,YF,MC,S_MCS_P1,60,Predator
27,2021/07/12 18:23:46,18.70,YF,MC,S_MCS_P1,60,Predator
28,2021/07/12 19:23:46,18.36,YF,MC,S_MCS_P1,60,Predator
29,2021/07/12 20:23:46,17.89,YF,MC,S_MCS_P1,60,Predator
30,2021/07/12 21:23:46,17.59,YF,MC,S_MCS_P1,60,Predator
31,2021/07/12 22:23:46,17.37,YF,MC,S_MCS_P1,60,Predator
32,2021/07/12 23:23:46,17.16,YF,MC,S_MCS_P1,60,Predator
33,2021/07/13 00:23:46,17.11,YF,MC,S_MCS_P1,60,Predator
34,2021/07/13 01:23:46,16.99,YF,MC,S_MCS_P1,60,Predator
35,2021/07/13 02:23:46,16.77,YF,MC,S_MCS_P1,60,Predator
36,2021/07/13 03:23:46,16.47,YF,MC,S_MCS_P1,60,Predator
37,2021/07/13 04:23:46,16.43,YF,MC,S_MCS_P1,60,Predator
38,2021/07/13 05:23:46,16.43,YF,MC,S_MCS_P1,60,Predator
39,2021/07/13 06:23:46,16.60,YF,MC,S_MCS_P1,60,Predator
40,2021/07/13 07:23:46,17.20,YF,MC,S_MCS_P1,60,Predator
41,2021/07/13 08:23:46,17.89,YF,MC,S_MCS_P1,60,Predator
42,2021/07/13 09:23:46,19.39,YF,MC,S_MCS_P1,60,Predator
43,2021/07/13 10:23:46,19.69,YF,MC,S_MCS_P1,60,Predator
44,2021/07/13 11:23:46,20.55,YF,MC,S_MCS_P1,60,Predator
45,2021/07/13 12:23:46,20.16,YF,MC,S_MCS_P1,60,Predator
46,2021/07/13 13:23:46,20.93,YF,MC,S_MCS_P1,60,Predator
47,2021/07/13 14:23:46,21.02,YF,MC,S_MCS_P1,60,Predator
48,2021/07/13 15:23:46,20.85,YF,MC,S_MCS_P1,60,Predator
49,2021/07/13 16:23:46,20.55,YF,MC,S_MCS_P1,60,Predator
50,2021/07/13 17:23:46,20.25,YF,MC,S_MCS_P1,60,Predator
51,2021/07/13 18:23:46,19.69,YF,MC,S_MCS_P1,60,Predator
