Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/11 15:00:08,26.34,YF,UP,S_UPS_H1,20,Herbivore
2,2021/07/11 16:00:08,24.45,YF,UP,S_UPS_H1,20,Herbivore
3,2021/07/11 17:00:08,24.54,YF,UP,S_UPS_H1,20,Herbivore
4,2021/07/11 18:00:08,22.82,YF,UP,S_UPS_H1,20,Herbivore
5,2021/07/11 19:00:08,21.49,YF,UP,S_UPS_H1,20,Herbivore
6,2021/07/11 20:00:08,20.12,YF,UP,S_UPS_H1,20,Herbivore
7,2021/07/11 21:00:08,19.39,YF,UP,S_UPS_H1,20,Herbivore
8,2021/07/11 22:00:08,19.35,YF,UP,S_UPS_H1,20,Herbivore
9,2021/07/11 23:00:08,18.66,YF,UP,S_UPS_H1,20,Herbivore
10,2021/07/12 00:00:08,18.53,YF,UP,S_UPS_H1,20,Herbivore
11,2021/07/12 01:00:08,19.00,YF,UP,S_UPS_H1,20,Herbivore
12,2021/07/12 02:00:08,19.22,YF,UP,S_UPS_H1,20,Herbivore
13,2021/07/12 03:00:08,19.22,YF,UP,S_UPS_H1,20,Herbivore
14,2021/07/12 04:00:08,19.17,YF,UP,S_UPS_H1,20,Herbivore
15,2021/07/12 05:00:08,19.09,YF,UP,S_UPS_H1,20,Herbivore
16,2021/07/12 06:00:08,19.17,YF,UP,S_UPS_H1,20,Herbivore
17,2021/07/12 07:00:08,19.65,YF,UP,S_UPS_H1,20,Herbivore
18,2021/07/12 08:00:08,19.77,YF,UP,S_UPS_H1,20,Herbivore
19,2021/07/12 09:00:08,18.79,YF,UP,S_UPS_H1,20,Herbivore
20,2021/07/12 10:00:08,18.10,YF,UP,S_UPS_H1,20,Herbivore
21,2021/07/12 11:00:08,19.09,YF,UP,S_UPS_H1,20,Herbivore
22,2021/07/12 12:00:08,19.52,YF,UP,S_UPS_H1,20,Herbivore
23,2021/07/12 13:00:08,19.95,YF,UP,S_UPS_H1,20,Herbivore
24,2021/07/12 14:00:08,21.02,YF,UP,S_UPS_H1,20,Herbivore
25,2021/07/12 15:00:08,21.58,YF,UP,S_UPS_H1,20,Herbivore
26,2021/07/12 16:00:08,20.55,YF,UP,S_UPS_H1,20,Herbivore
27,2021/07/12 17:00:08,19.82,YF,UP,S_UPS_H1,20,Herbivore
28,2021/07/12 18:00:08,19.35,YF,UP,S_UPS_H1,20,Herbivore
29,2021/07/12 19:00:08,18.66,YF,UP,S_UPS_H1,20,Herbivore
30,2021/07/12 20:00:08,18.14,YF,UP,S_UPS_H1,20,Herbivore
31,2021/07/12 21:00:08,17.76,YF,UP,S_UPS_H1,20,Herbivore
32,2021/07/12 22:00:08,17.16,YF,UP,S_UPS_H1,20,Herbivore
33,2021/07/12 23:00:08,17.46,YF,UP,S_UPS_H1,20,Herbivore
34,2021/07/13 00:00:08,17.07,YF,UP,S_UPS_H1,20,Herbivore
35,2021/07/13 01:00:08,17.16,YF,UP,S_UPS_H1,20,Herbivore
36,2021/07/13 02:00:08,16.86,YF,UP,S_UPS_H1,20,Herbivore
37,2021/07/13 03:00:08,16.94,YF,UP,S_UPS_H1,20,Herbivore
38,2021/07/13 04:00:08,16.60,YF,UP,S_UPS_H1,20,Herbivore
39,2021/07/13 05:00:08,16.51,YF,UP,S_UPS_H1,20,Herbivore
40,2021/07/13 06:00:08,16.56,YF,UP,S_UPS_H1,20,Herbivore
41,2021/07/13 07:00:08,17.11,YF,UP,S_UPS_H1,20,Herbivore
42,2021/07/13 08:00:08,17.37,YF,UP,S_UPS_H1,20,Herbivore
43,2021/07/13 09:00:08,19.09,YF,UP,S_UPS_H1,20,Herbivore
44,2021/07/13 10:00:08,19.47,YF,UP,S_UPS_H1,20,Herbivore
45,2021/07/13 11:00:08,20.16,YF,UP,S_UPS_H1,20,Herbivore
46,2021/07/13 12:00:08,20.93,YF,UP,S_UPS_H1,20,Herbivore
47,2021/07/13 13:00:08,20.29,YF,UP,S_UPS_H1,20,Herbivore
48,2021/07/13 14:00:08,21.28,YF,UP,S_UPS_H1,20,Herbivore
49,2021/07/13 15:00:08,20.85,YF,UP,S_UPS_H1,20,Herbivore
50,2021/07/13 16:00:08,20.46,YF,UP,S_UPS_H1,20,Herbivore
51,2021/07/13 17:00:08,20.29,YF,UP,S_UPS_H1,20,Herbivore
52,2021/07/13 18:00:08,19.95,YF,UP,S_UPS_H1,20,Herbivore
53,2021/07/13 19:00:08,19.43,YF,UP,S_UPS_H1,20,Herbivore
54,2021/07/13 20:00:08,18.87,YF,UP,S_UPS_H1,20,Herbivore
55,2021/07/13 21:00:08,18.66,YF,UP,S_UPS_H1,20,Herbivore
56,2021/07/13 22:00:08,18.62,YF,UP,S_UPS_H1,20,Herbivore
57,2021/07/13 23:00:08,18.53,YF,UP,S_UPS_H1,20,Herbivore
58,2021/07/14 00:00:08,18.40,YF,UP,S_UPS_H1,20,Herbivore
59,2021/07/14 01:00:08,18.36,YF,UP,S_UPS_H1,20,Herbivore
60,2021/07/14 02:00:08,18.36,YF,UP,S_UPS_H1,20,Herbivore
61,2021/07/14 03:00:08,18.36,YF,UP,S_UPS_H1,20,Herbivore
62,2021/07/14 04:00:08,18.23,YF,UP,S_UPS_H1,20,Herbivore
63,2021/07/14 05:00:08,18.23,YF,UP,S_UPS_H1,20,Herbivore
64,2021/07/14 06:00:08,18.57,YF,UP,S_UPS_H1,20,Herbivore
65,2021/07/14 07:00:08,18.96,YF,UP,S_UPS_H1,20,Herbivore
66,2021/07/14 08:00:08,19.99,YF,UP,S_UPS_H1,20,Herbivore
67,2021/07/14 09:00:08,20.55,YF,UP,S_UPS_H1,20,Herbivore
68,2021/07/14 10:00:08,21.49,YF,UP,S_UPS_H1,20,Herbivore
69,2021/07/14 11:00:08,23.38,YF,UP,S_UPS_H1,20,Herbivore
70,2021/07/14 12:00:08,25.05,YF,UP,S_UPS_H1,20,Herbivore
71,2021/07/14 13:00:08,25.95,YF,UP,S_UPS_H1,20,Herbivore
72,2021/07/14 14:00:08,29.21,YF,UP,S_UPS_H1,20,Herbivore
73,2021/07/14 15:00:08,28.18,YF,UP,S_UPS_H1,20,Herbivore
74,2021/07/14 16:00:08,28.95,YF,UP,S_UPS_H1,20,Herbivore
75,2021/07/14 17:00:08,27.84,YF,UP,S_UPS_H1,20,Herbivore
76,2021/07/14 18:00:08,28.14,YF,UP,S_UPS_H1,20,Herbivore
77,2021/07/14 19:00:08,24.97,YF,UP,S_UPS_H1,20,Herbivore
78,2021/07/14 20:00:08,22.82,YF,UP,S_UPS_H1,20,Herbivore
79,2021/07/14 21:00:08,20.12,YF,UP,S_UPS_H1,20,Herbivore
80,2021/07/14 22:00:08,19.17,YF,UP,S_UPS_H1,20,Herbivore
81,2021/07/14 23:00:08,19.26,YF,UP,S_UPS_H1,20,Herbivore
82,2021/07/15 00:00:08,18.36,YF,UP,S_UPS_H1,20,Herbivore
83,2021/07/15 01:00:08,17.67,YF,UP,S_UPS_H1,20,Herbivore
84,2021/07/15 02:00:08,17.20,YF,UP,S_UPS_H1,20,Herbivore
85,2021/07/15 03:00:08,17.03,YF,UP,S_UPS_H1,20,Herbivore
86,2021/07/15 04:00:08,16.34,YF,UP,S_UPS_H1,20,Herbivore
87,2021/07/15 05:00:08,16.04,YF,UP,S_UPS_H1,20,Herbivore
88,2021/07/15 06:00:08,17.80,YF,UP,S_UPS_H1,20,Herbivore
89,2021/07/15 07:00:08,18.44,YF,UP,S_UPS_H1,20,Herbivore
90,2021/07/15 08:00:08,22.69,YF,UP,S_UPS_H1,20,Herbivore
