"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"63",63,"08/10/2021 23:34:11",23.68,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"64",64,"08/11/2021 00:34:11",24.02,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"65",65,"08/11/2021 01:34:11",23.55,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"66",66,"08/11/2021 02:34:11",23.29,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"67",67,"08/11/2021 03:34:11",22.78,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"68",68,"08/11/2021 04:34:11",22.01,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"69",69,"08/11/2021 05:34:11",22.18,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"70",70,"08/11/2021 06:34:11",22.61,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"71",71,"08/11/2021 07:34:11",22.73,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"72",72,"08/11/2021 08:34:11",23.34,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"73",73,"08/11/2021 09:34:11",24.97,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"74",74,"08/11/2021 10:34:11",25.27,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"75",75,"08/11/2021 11:34:11",29.98,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"76",76,"08/11/2021 12:34:11",30.46,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"77",77,"08/11/2021 13:34:11",32.99,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"78",78,"08/11/2021 14:34:11",34.79,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"79",79,"08/11/2021 15:34:11",36.25,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"80",80,"08/11/2021 16:34:11",36.42,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"81",81,"08/11/2021 17:34:11",33.42,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"82",82,"08/11/2021 18:34:11",28.44,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"83",83,"08/11/2021 19:34:11",27.45,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"84",84,"08/11/2021 20:34:11",24.75,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"85",85,"08/11/2021 21:34:11",24.28,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"86",86,"08/11/2021 22:34:11",23.38,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"87",87,"08/11/2021 23:34:11",22.52,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"88",88,"08/12/2021 00:34:11",21.53,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"89",89,"08/12/2021 01:34:11",21.75,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"90",90,"08/12/2021 02:34:11",21.1,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"91",91,"08/12/2021 03:34:11",21.66,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"92",92,"08/12/2021 04:34:11",21.75,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"93",93,"08/12/2021 05:34:11",22.61,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"94",94,"08/12/2021 06:34:11",22.86,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"95",95,"08/12/2021 07:34:11",23.85,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"96",96,"08/12/2021 08:34:11",26.08,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"97",97,"08/12/2021 09:34:11",27.8,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"98",98,"08/12/2021 10:34:11",29.56,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"99",99,"08/12/2021 11:34:11",31.92,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"100",100,"08/12/2021 12:34:11",30.67,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"101",101,"08/12/2021 13:34:11",30.93,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"102",102,"08/12/2021 14:34:11",29.77,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"103",103,"08/12/2021 15:34:11",30.07,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"104",104,"08/12/2021 16:34:11",29.6,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"105",105,"08/12/2021 17:34:11",32.17,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"106",106,"08/12/2021 18:34:11",29.34,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"107",107,"08/12/2021 19:34:11",27.37,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"108",108,"08/12/2021 20:34:11",24.36,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"109",109,"08/12/2021 21:34:11",22.95,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"110",110,"08/12/2021 22:34:11",21.32,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"111",111,"08/12/2021 23:34:11",21.32,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"112",112,"08/13/2021 00:34:11",20.8,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"113",113,"08/13/2021 01:34:11",20.12,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"114",114,"08/13/2021 02:34:11",19.86,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"115",115,"08/13/2021 03:34:11",19.35,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"116",116,"08/13/2021 04:34:11",19.17,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"117",117,"08/13/2021 05:34:11",18.49,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"118",118,"08/13/2021 06:34:11",18.87,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"119",119,"08/13/2021 07:34:11",21.79,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"120",120,"08/13/2021 08:34:11",24.28,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"121",121,"08/13/2021 09:34:11",27.28,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"122",122,"08/13/2021 10:34:11",30.67,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"123",123,"08/13/2021 11:34:11",32.09,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"124",124,"08/13/2021 12:34:11",33.03,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"125",125,"08/13/2021 13:34:11",34.62,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"126",126,"08/13/2021 14:34:11",34.1,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"127",127,"08/13/2021 15:34:11",37.75,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"128",128,"08/13/2021 16:34:11",38.22,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"129",129,"08/13/2021 17:34:11",33.37,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"130",130,"08/13/2021 18:34:11",28.87,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"131",131,"08/13/2021 19:34:11",26.04,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"132",132,"08/13/2021 20:34:11",23.85,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"133",133,"08/13/2021 21:34:11",23.12,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"134",134,"08/13/2021 22:34:11",23.25,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"135",135,"08/13/2021 23:34:11",23.21,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"136",136,"08/14/2021 00:34:11",22.56,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"137",137,"08/14/2021 01:34:11",22.05,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"138",138,"08/14/2021 02:34:11",21.96,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"139",139,"08/14/2021 03:34:11",21.53,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"140",140,"08/14/2021 04:34:11",20.98,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"141",141,"08/14/2021 05:34:11",21.53,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"142",142,"08/14/2021 06:34:11",21.4,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"143",143,"08/14/2021 07:34:11",20.89,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"144",144,"08/14/2021 08:34:11",19.9,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"145",145,"08/14/2021 09:34:11",20.2,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"146",146,"08/14/2021 10:34:11",21.02,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"147",147,"08/14/2021 11:34:11",23.72,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"148",148,"08/14/2021 12:34:11",22.69,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"149",149,"08/14/2021 13:34:11",27.37,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"150",150,"08/14/2021 14:34:11",29.9,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"151",151,"08/14/2021 15:34:11",32.43,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"152",152,"08/14/2021 16:34:11",32.73,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"153",153,"08/14/2021 17:34:11",29.17,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"154",154,"08/14/2021 18:34:11",26.17,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"155",155,"08/14/2021 19:34:11",22.31,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"156",156,"08/14/2021 20:34:11",20.16,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"157",157,"08/14/2021 21:34:11",19.39,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"158",158,"08/14/2021 22:34:11",18.02,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"159",159,"08/14/2021 23:34:11",16.9,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"160",160,"08/15/2021 00:34:11",16.26,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"161",161,"08/15/2021 01:34:11",15.44,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"162",162,"08/15/2021 02:34:11",13.85,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"163",163,"08/15/2021 03:34:11",13.64,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"164",164,"08/15/2021 04:34:11",12.35,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"165",165,"08/15/2021 05:34:11",11.67,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"166",166,"08/15/2021 06:34:11",12.1,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"167",167,"08/15/2021 07:34:11",14.5,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"168",168,"08/15/2021 08:34:11",18.06,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"169",169,"08/15/2021 09:34:11",20.42,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"170",170,"08/15/2021 10:34:11",22.56,"UP","UP","S_UPH_H1_20",20,"Herbivore"
"171",171,"08/15/2021 11:34:11",22.99,"UP","UP","S_UPH_H1_20",20,"Herbivore"
