Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/03 11:56:05,18.83,SC,SC,S_SCH_H1_40,40,Herbivore
2,2021/07/03 12:56:05,16.47,SC,SC,S_SCH_H1_40,40,Herbivore
3,2021/07/03 13:56:05,17.37,SC,SC,S_SCH_H1_40,40,Herbivore
4,2021/07/03 14:56:05,17.07,SC,SC,S_SCH_H1_40,40,Herbivore
5,2021/07/03 15:56:05,15.83,SC,SC,S_SCH_H1_40,40,Herbivore
6,2021/07/03 16:56:05,16.26,SC,SC,S_SCH_H1_40,40,Herbivore
7,2021/07/03 17:56:05,15.61,SC,SC,S_SCH_H1_40,40,Herbivore
8,2021/07/03 18:56:05,14.71,SC,SC,S_SCH_H1_40,40,Herbivore
9,2021/07/03 19:56:05,13.98,SC,SC,S_SCH_H1_40,40,Herbivore
10,2021/07/03 20:56:05,13.08,SC,SC,S_SCH_H1_40,40,Herbivore
11,2021/07/03 21:56:05,12.65,SC,SC,S_SCH_H1_40,40,Herbivore
12,2021/07/03 22:56:05,12.65,SC,SC,S_SCH_H1_40,40,Herbivore
13,2021/07/03 23:56:05,12.70,SC,SC,S_SCH_H1_40,40,Herbivore
14,2021/07/04 00:56:05,12.57,SC,SC,S_SCH_H1_40,40,Herbivore
15,2021/07/04 01:56:05,12.31,SC,SC,S_SCH_H1_40,40,Herbivore
16,2021/07/04 02:56:05,12.35,SC,SC,S_SCH_H1_40,40,Herbivore
17,2021/07/04 03:56:05,12.22,SC,SC,S_SCH_H1_40,40,Herbivore
18,2021/07/04 04:56:05,12.18,SC,SC,S_SCH_H1_40,40,Herbivore
19,2021/07/04 05:56:05,12.22,SC,SC,S_SCH_H1_40,40,Herbivore
20,2021/07/04 06:56:05,13.21,SC,SC,S_SCH_H1_40,40,Herbivore
21,2021/07/04 07:56:05,13.55,SC,SC,S_SCH_H1_40,40,Herbivore
22,2021/07/04 08:56:05,15.44,SC,SC,S_SCH_H1_40,40,Herbivore
23,2021/07/04 09:56:05,16.13,SC,SC,S_SCH_H1_40,40,Herbivore
24,2021/07/04 10:56:05,19.22,SC,SC,S_SCH_H1_40,40,Herbivore
25,2021/07/04 11:56:05,21.53,SC,SC,S_SCH_H1_40,40,Herbivore
26,2021/07/04 12:56:05,19.65,SC,SC,S_SCH_H1_40,40,Herbivore
27,2021/07/04 13:56:05,23.55,SC,SC,S_SCH_H1_40,40,Herbivore
28,2021/07/04 14:56:05,22.35,SC,SC,S_SCH_H1_40,40,Herbivore
