Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021-08-08 10:13:38,29.26,UP,UP,S_UPH_V1,40,Veg
2,2021-08-08 11:13:38,28.70,UP,UP,S_UPH_V1,40,Veg
3,2021-08-08 12:13:38,28.40,UP,UP,S_UPH_V1,40,Veg
4,2021-08-08 13:13:38,31.06,UP,UP,S_UPH_V1,40,Veg
5,2021-08-08 14:13:38,31.87,UP,UP,S_UPH_V1,40,Veg
6,2021-08-08 15:13:38,34.19,UP,UP,S_UPH_V1,40,Veg
7,2021-08-08 16:13:38,36.38,UP,UP,S_UPH_V1,40,Veg
8,2021-08-08 17:13:38,29.60,UP,UP,S_UPH_V1,40,Veg
9,2021-08-08 18:13:38,26.94,UP,UP,S_UPH_V1,40,Veg
10,2021-08-08 19:13:38,25.01,UP,UP,S_UPH_V1,40,Veg
11,2021-08-08 20:13:38,23.25,UP,UP,S_UPH_V1,40,Veg
12,2021-08-08 21:13:38,21.58,UP,UP,S_UPH_V1,40,Veg
13,2021-08-08 22:13:38,20.29,UP,UP,S_UPH_V1,40,Veg
14,2021-08-08 23:13:38,19.77,UP,UP,S_UPH_V1,40,Veg
15,2021-08-09 0:13:38,19.04,UP,UP,S_UPH_V1,40,Veg
16,2021-08-09 1:13:38,18.96,UP,UP,S_UPH_V1,40,Veg
17,2021-08-09 2:13:38,19.17,UP,UP,S_UPH_V1,40,Veg
18,2021-08-09 3:13:38,19.65,UP,UP,S_UPH_V1,40,Veg
19,2021-08-09 4:13:38,18.66,UP,UP,S_UPH_V1,40,Veg
20,2021-08-09 5:13:38,18.40,UP,UP,S_UPH_V1,40,Veg
21,2021-08-09 6:13:38,18.74,UP,UP,S_UPH_V1,40,Veg
22,2021-08-09 7:13:38,21.96,UP,UP,S_UPH_V1,40,Veg
23,2021-08-09 8:13:38,25.44,UP,UP,S_UPH_V1,40,Veg
24,2021-08-09 9:13:38,27.97,UP,UP,S_UPH_V1,40,Veg
25,2021-08-09 10:13:38,28.57,UP,UP,S_UPH_V1,40,Veg
26,2021-08-09 11:13:38,31.79,UP,UP,S_UPH_V1,40,Veg
27,2021-08-09 12:13:38,30.76,UP,UP,S_UPH_V1,40,Veg
28,2021-08-09 13:13:38,30.50,UP,UP,S_UPH_V1,40,Veg
29,2021-08-09 14:13:38,32.34,UP,UP,S_UPH_V1,40,Veg
30,2021-08-09 15:13:38,35.00,UP,UP,S_UPH_V1,40,Veg
31,2021-08-09 16:13:38,38.69,UP,UP,S_UPH_V1,40,Veg
32,2021-08-09 17:13:38,35.35,UP,UP,S_UPH_V1,40,Veg
33,2021-08-09 18:13:38,34.83,UP,UP,S_UPH_V1,40,Veg
34,2021-08-09 19:13:38,29.26,UP,UP,S_UPH_V1,40,Veg
35,2021-08-09 20:13:38,22.95,UP,UP,S_UPH_V1,40,Veg
36,2021-08-09 21:13:38,20.55,UP,UP,S_UPH_V1,40,Veg
37,2021-08-09 22:13:38,19.69,UP,UP,S_UPH_V1,40,Veg
38,2021-08-09 23:13:38,19.09,UP,UP,S_UPH_V1,40,Veg
39,2021-08-10 0:13:38,18.92,UP,UP,S_UPH_V1,40,Veg
40,2021-08-10 1:13:38,18.66,UP,UP,S_UPH_V1,40,Veg
41,2021-08-10 2:13:38,19.00,UP,UP,S_UPH_V1,40,Veg
42,2021-08-10 3:13:38,18.57,UP,UP,S_UPH_V1,40,Veg
43,2021-08-10 4:13:38,18.32,UP,UP,S_UPH_V1,40,Veg
44,2021-08-10 5:13:38,18.40,UP,UP,S_UPH_V1,40,Veg
45,2021-08-10 6:13:38,18.57,UP,UP,S_UPH_V1,40,Veg
46,2021-08-10 7:13:38,21.45,UP,UP,S_UPH_V1,40,Veg
47,2021-08-10 8:13:38,24.75,UP,UP,S_UPH_V1,40,Veg
48,2021-08-10 9:13:38,27.93,UP,UP,S_UPH_V1,40,Veg
49,2021-08-10 10:13:38,29.90,UP,UP,S_UPH_V1,40,Veg
50,2021-08-10 11:13:38,30.59,UP,UP,S_UPH_V1,40,Veg
51,2021-08-10 12:13:38,32.30,UP,UP,S_UPH_V1,40,Veg
52,2021-08-10 13:13:38,33.72,UP,UP,S_UPH_V1,40,Veg
53,2021-08-10 14:13:38,35.09,UP,UP,S_UPH_V1,40,Veg
54,2021-08-10 15:13:38,37.32,UP,UP,S_UPH_V1,40,Veg
55,2021-08-10 16:13:38,39.89,UP,UP,S_UPH_V1,40,Veg
56,2021-08-10 17:13:38,34.79,UP,UP,S_UPH_V1,40,Veg
57,2021-08-10 18:13:38,34.36,UP,UP,S_UPH_V1,40,Veg
58,2021-08-10 19:13:38,29.13,UP,UP,S_UPH_V1,40,Veg
59,2021-08-10 20:13:38,25.65,UP,UP,S_UPH_V1,40,Veg
60,2021-08-10 21:13:38,24.88,UP,UP,S_UPH_V1,40,Veg
61,2021-08-10 22:13:38,24.92,UP,UP,S_UPH_V1,40,Veg
62,2021-08-10 23:13:38,24.02,UP,UP,S_UPH_V1,40,Veg
63,2021-08-11 0:13:38,24.32,UP,UP,S_UPH_V1,40,Veg
64,2021-08-11 1:13:38,23.89,UP,UP,S_UPH_V1,40,Veg
