Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021/07/11 15:59:17,25.27,YF,FN,S_FNS_P1,40,Predator
2,2021/07/11 16:59:17,24.62,YF,FN,S_FNS_P1,40,Predator
3,2021/07/11 17:59:17,22.91,YF,FN,S_FNS_P1,40,Predator
4,2021/07/11 18:59:17,21.40,YF,FN,S_FNS_P1,40,Predator
5,2021/07/11 19:59:17,20.16,YF,FN,S_FNS_P1,40,Predator
6,2021/07/11 20:59:17,19.43,YF,FN,S_FNS_P1,40,Predator
7,2021/07/11 21:59:17,19.39,YF,FN,S_FNS_P1,40,Predator
8,2021/07/11 22:59:17,18.74,YF,FN,S_FNS_P1,40,Predator
9,2021/07/11 23:59:17,18.57,YF,FN,S_FNS_P1,40,Predator
10,2021/07/12 00:59:17,19.05,YF,FN,S_FNS_P1,40,Predator
11,2021/07/12 01:59:17,19.30,YF,FN,S_FNS_P1,40,Predator
12,2021/07/12 02:59:17,19.26,YF,FN,S_FNS_P1,40,Predator
13,2021/07/12 03:59:17,19.17,YF,FN,S_FNS_P1,40,Predator
14,2021/07/12 04:59:17,19.17,YF,FN,S_FNS_P1,40,Predator
15,2021/07/12 05:59:17,19.26,YF,FN,S_FNS_P1,40,Predator
16,2021/07/12 06:59:17,19.69,YF,FN,S_FNS_P1,40,Predator
17,2021/07/12 07:59:17,19.82,YF,FN,S_FNS_P1,40,Predator
18,2021/07/12 08:59:17,19.00,YF,FN,S_FNS_P1,40,Predator
19,2021/07/12 09:59:17,18.27,YF,FN,S_FNS_P1,40,Predator
20,2021/07/12 10:59:17,19.52,YF,FN,S_FNS_P1,40,Predator
21,2021/07/12 11:59:17,19.82,YF,FN,S_FNS_P1,40,Predator
22,2021/07/12 12:59:17,19.99,YF,FN,S_FNS_P1,40,Predator
23,2021/07/12 13:59:17,21.28,YF,FN,S_FNS_P1,40,Predator
24,2021/07/12 14:59:17,21.79,YF,FN,S_FNS_P1,40,Predator
25,2021/07/12 15:59:17,20.80,YF,FN,S_FNS_P1,40,Predator
26,2021/07/12 16:59:17,19.90,YF,FN,S_FNS_P1,40,Predator
27,2021/07/12 17:59:17,19.47,YF,FN,S_FNS_P1,40,Predator
28,2021/07/12 18:59:17,18.74,YF,FN,S_FNS_P1,40,Predator
29,2021/07/12 19:59:17,18.36,YF,FN,S_FNS_P1,40,Predator
30,2021/07/12 20:59:17,17.89,YF,FN,S_FNS_P1,40,Predator
31,2021/07/12 21:59:17,17.20,YF,FN,S_FNS_P1,40,Predator
32,2021/07/12 22:59:17,17.46,YF,FN,S_FNS_P1,40,Predator
33,2021/07/12 23:59:17,17.11,YF,FN,S_FNS_P1,40,Predator
34,2021/07/13 00:59:17,17.16,YF,FN,S_FNS_P1,40,Predator
35,2021/07/13 01:59:17,16.90,YF,FN,S_FNS_P1,40,Predator
36,2021/07/13 02:59:17,16.90,YF,FN,S_FNS_P1,40,Predator
37,2021/07/13 03:59:17,16.60,YF,FN,S_FNS_P1,40,Predator
38,2021/07/13 04:59:17,16.56,YF,FN,S_FNS_P1,40,Predator
39,2021/07/13 05:59:17,16.56,YF,FN,S_FNS_P1,40,Predator
40,2021/07/13 06:59:17,17.20,YF,FN,S_FNS_P1,40,Predator
41,2021/07/13 07:59:17,17.46,YF,FN,S_FNS_P1,40,Predator
42,2021/07/13 08:59:17,19.17,YF,FN,S_FNS_P1,40,Predator
43,2021/07/13 09:59:17,19.69,YF,FN,S_FNS_P1,40,Predator
44,2021/07/13 10:59:17,20.50,YF,FN,S_FNS_P1,40,Predator
45,2021/07/13 11:59:17,21.36,YF,FN,S_FNS_P1,40,Predator
46,2021/07/13 12:59:17,20.50,YF,FN,S_FNS_P1,40,Predator
47,2021/07/13 13:59:17,21.58,YF,FN,S_FNS_P1,40,Predator
48,2021/07/13 14:59:17,21.10,YF,FN,S_FNS_P1,40,Predator
49,2021/07/13 15:59:17,20.76,YF,FN,S_FNS_P1,40,Predator
50,2021/07/13 16:59:17,20.42,YF,FN,S_FNS_P1,40,Predator
51,2021/07/13 17:59:17,20.12,YF,FN,S_FNS_P1,40,Predator
52,2021/07/13 18:59:17,19.56,YF,FN,S_FNS_P1,40,Predator
53,2021/07/13 19:59:17,19.00,YF,FN,S_FNS_P1,40,Predator
54,2021/07/13 20:59:17,18.74,YF,FN,S_FNS_P1,40,Predator
55,2021/07/13 21:59:17,18.66,YF,FN,S_FNS_P1,40,Predator
56,2021/07/13 22:59:17,18.57,YF,FN,S_FNS_P1,40,Predator
57,2021/07/13 23:59:17,18.44,YF,FN,S_FNS_P1,40,Predator
58,2021/07/14 00:59:17,18.44,YF,FN,S_FNS_P1,40,Predator
59,2021/07/14 01:59:17,18.40,YF,FN,S_FNS_P1,40,Predator
60,2021/07/14 02:59:17,18.36,YF,FN,S_FNS_P1,40,Predator
61,2021/07/14 03:59:17,18.32,YF,FN,S_FNS_P1,40,Predator
62,2021/07/14 04:59:17,18.27,YF,FN,S_FNS_P1,40,Predator
63,2021/07/14 05:59:17,18.57,YF,FN,S_FNS_P1,40,Predator
64,2021/07/14 06:59:17,18.96,YF,FN,S_FNS_P1,40,Predator
65,2021/07/14 07:59:17,19.99,YF,FN,S_FNS_P1,40,Predator
66,2021/07/14 08:59:17,20.50,YF,FN,S_FNS_P1,40,Predator
67,2021/07/14 09:59:17,21.58,YF,FN,S_FNS_P1,40,Predator
68,2021/07/14 10:59:17,23.59,YF,FN,S_FNS_P1,40,Predator
69,2021/07/14 11:59:17,25.05,YF,FN,S_FNS_P1,40,Predator
70,2021/07/14 12:59:17,25.95,YF,FN,S_FNS_P1,40,Predator
71,2021/07/14 13:59:17,30.41,YF,FN,S_FNS_P1,40,Predator
72,2021/07/14 14:59:17,29.17,YF,FN,S_FNS_P1,40,Predator
73,2021/07/14 15:59:17,30.03,YF,FN,S_FNS_P1,40,Predator
74,2021/07/14 16:59:17,28.48,YF,FN,S_FNS_P1,40,Predator
75,2021/07/14 17:59:17,30.50,YF,FN,S_FNS_P1,40,Predator
76,2021/07/14 18:59:17,25.57,YF,FN,S_FNS_P1,40,Predator
77,2021/07/14 19:59:17,23.29,YF,FN,S_FNS_P1,40,Predator
78,2021/07/14 20:59:17,20.29,YF,FN,S_FNS_P1,40,Predator
79,2021/07/14 21:59:17,19.17,YF,FN,S_FNS_P1,40,Predator
80,2021/07/14 22:59:17,19.26,YF,FN,S_FNS_P1,40,Predator
81,2021/07/14 23:59:17,18.44,YF,FN,S_FNS_P1,40,Predator
82,2021/07/15 00:59:17,17.46,YF,FN,S_FNS_P1,40,Predator
83,2021/07/15 01:59:17,16.99,YF,FN,S_FNS_P1,40,Predator
84,2021/07/15 02:59:17,17.07,YF,FN,S_FNS_P1,40,Predator
85,2021/07/15 03:59:17,16.56,YF,FN,S_FNS_P1,40,Predator
86,2021/07/15 04:59:17,16.39,YF,FN,S_FNS_P1,40,Predator
87,2021/07/15 05:59:17,17.97,YF,FN,S_FNS_P1,40,Predator
88,2021/07/15 06:59:17,18.44,YF,FN,S_FNS_P1,40,Predator
89,2021/07/15 07:59:17,21.15,YF,FN,S_FNS_P1,40,Predator
90,2021/07/15 08:59:17,26.42,YF,FN,S_FNS_P1,40,Predator
91,2021/07/15 09:59:17,28.74,YF,FN,S_FNS_P1,40,Predator
92,2021/07/15 10:59:17,30.50,YF,FN,S_FNS_P1,40,Predator
93,2021/07/15 11:59:17,32.64,YF,FN,S_FNS_P1,40,Predator
94,2021/07/15 12:59:17,35.09,YF,FN,S_FNS_P1,40,Predator
95,2021/07/15 13:59:17,36.12,YF,FN,S_FNS_P1,40,Predator
96,2021/07/15 14:59:17,34.45,YF,FN,S_FNS_P1,40,Predator
97,2021/07/15 15:59:17,32.94,YF,FN,S_FNS_P1,40,Predator
98,2021/07/15 16:59:17,31.66,YF,FN,S_FNS_P1,40,Predator
99,2021/07/15 17:59:17,30.93,YF,FN,S_FNS_P1,40,Predator
100,2021/07/15 18:59:17,25.61,YF,FN,S_FNS_P1,40,Predator
101,2021/07/15 19:59:17,23.12,YF,FN,S_FNS_P1,40,Predator
102,2021/07/15 20:59:17,20.85,YF,FN,S_FNS_P1,40,Predator
103,2021/07/15 21:59:17,20.03,YF,FN,S_FNS_P1,40,Predator
104,2021/07/15 22:59:17,19.95,YF,FN,S_FNS_P1,40,Predator
105,2021/07/15 23:59:17,19.56,YF,FN,S_FNS_P1,40,Predator
106,2021/07/16 00:59:17,19.22,YF,FN,S_FNS_P1,40,Predator
107,2021/07/16 01:59:17,18.96,YF,FN,S_FNS_P1,40,Predator
108,2021/07/16 02:59:17,20.12,YF,FN,S_FNS_P1,40,Predator
109,2021/07/16 03:59:17,20.37,YF,FN,S_FNS_P1,40,Predator
110,2021/07/16 04:59:17,20.59,YF,FN,S_FNS_P1,40,Predator
111,2021/07/16 05:59:17,21.06,YF,FN,S_FNS_P1,40,Predator
112,2021/07/16 06:59:17,21.83,YF,FN,S_FNS_P1,40,Predator
113,2021/07/16 07:59:17,23.46,YF,FN,S_FNS_P1,40,Predator
114,2021/07/16 08:59:17,27.93,YF,FN,S_FNS_P1,40,Predator
115,2021/07/16 09:59:17,30.71,YF,FN,S_FNS_P1,40,Predator
116,2021/07/16 10:59:17,33.37,YF,FN,S_FNS_P1,40,Predator
117,2021/07/16 11:59:17,34.57,YF,FN,S_FNS_P1,40,Predator
118,2021/07/16 12:59:17,36.76,YF,FN,S_FNS_P1,40,Predator
119,2021/07/16 13:59:17,36.25,YF,FN,S_FNS_P1,40,Predator
120,2021/07/16 14:59:17,31.19,YF,FN,S_FNS_P1,40,Predator
121,2021/07/16 15:59:17,32.99,YF,FN,S_FNS_P1,40,Predator
122,2021/07/16 16:59:17,27.63,YF,FN,S_FNS_P1,40,Predator
123,2021/07/16 17:59:17,21.92,YF,FN,S_FNS_P1,40,Predator
124,2021/07/16 18:59:17,23.81,YF,FN,S_FNS_P1,40,Predator
