Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,07/29/2021 10:59:58,23.51,UP,MC,MCN_P1,20,Predator
2,07/29/2021 11:00:07,NA,UP,MC,MCN_P1,20,Predator
3,07/29/2021 11:59:58,22.56,UP,MC,MCN_P1,20,Predator
4,07/29/2021 12:59:58,22.48,UP,MC,MCN_P1,20,Predator
5,07/29/2021 13:59:58,22.56,UP,MC,MCN_P1,20,Predator
6,07/29/2021 14:59:58,22.43,UP,MC,MCN_P1,20,Predator
7,07/29/2021 15:59:58,22.43,UP,MC,MCN_P1,20,Predator
8,07/29/2021 16:59:58,22.39,UP,MC,MCN_P1,20,Predator
9,07/29/2021 17:59:58,22.43,UP,MC,MCN_P1,20,Predator
10,07/29/2021 18:59:58,22.86,UP,MC,MCN_P1,20,Predator
11,07/29/2021 19:59:58,22.52,UP,MC,MCN_P1,20,Predator
12,07/29/2021 20:59:58,22.48,UP,MC,MCN_P1,20,Predator
13,07/29/2021 21:59:58,22.91,UP,MC,MCN_P1,20,Predator
14,07/29/2021 22:59:58,22.48,UP,MC,MCN_P1,20,Predator
15,07/29/2021 23:59:58,22.91,UP,MC,MCN_P1,20,Predator
16,07/30/2021 00:59:58,22.95,UP,MC,MCN_P1,20,Predator
17,07/30/2021 01:59:58,22.95,UP,MC,MCN_P1,20,Predator
18,07/30/2021 02:59:58,22.95,UP,MC,MCN_P1,20,Predator
19,07/30/2021 03:59:58,22.99,UP,MC,MCN_P1,20,Predator
20,07/30/2021 04:59:58,23.03,UP,MC,MCN_P1,20,Predator
21,07/30/2021 05:59:58,23.08,UP,MC,MCN_P1,20,Predator
22,07/30/2021 06:59:58,22.86,UP,MC,MCN_P1,20,Predator
23,07/30/2021 07:59:58,23.12,UP,MC,MCN_P1,20,Predator
24,07/30/2021 08:59:58,23.08,UP,MC,MCN_P1,20,Predator
25,07/30/2021 09:59:58,22.86,UP,MC,MCN_P1,20,Predator
26,07/30/2021 10:59:58,22.91,UP,MC,MCN_P1,20,Predator
27,07/30/2021 11:59:58,22.61,UP,MC,MCN_P1,20,Predator
28,07/30/2021 12:59:58,22.56,UP,MC,MCN_P1,20,Predator
29,07/30/2021 13:59:58,22.65,UP,MC,MCN_P1,20,Predator
30,07/30/2021 14:59:58,22.52,UP,MC,MCN_P1,20,Predator
31,07/30/2021 15:59:58,22.52,UP,MC,MCN_P1,20,Predator
32,07/30/2021 16:59:58,22.43,UP,MC,MCN_P1,20,Predator
33,07/30/2021 17:59:58,22.56,UP,MC,MCN_P1,20,Predator
34,07/30/2021 18:59:58,22.82,UP,MC,MCN_P1,20,Predator
35,07/30/2021 19:59:58,22.78,UP,MC,MCN_P1,20,Predator
36,07/30/2021 20:59:58,22.65,UP,MC,MCN_P1,20,Predator
37,07/30/2021 21:59:58,22.69,UP,MC,MCN_P1,20,Predator
38,07/30/2021 22:59:58,22.69,UP,MC,MCN_P1,20,Predator
39,07/30/2021 23:59:58,22.95,UP,MC,MCN_P1,20,Predator
40,07/31/2021 00:59:58,22.86,UP,MC,MCN_P1,20,Predator
41,07/31/2021 01:59:58,22.86,UP,MC,MCN_P1,20,Predator
42,07/31/2021 02:59:58,22.95,UP,MC,MCN_P1,20,Predator
43,07/31/2021 03:59:58,23.03,UP,MC,MCN_P1,20,Predator
44,07/31/2021 04:59:58,23.38,UP,MC,MCN_P1,20,Predator
45,07/31/2021 05:59:58,23.51,UP,MC,MCN_P1,20,Predator
46,07/31/2021 06:59:58,23.59,UP,MC,MCN_P1,20,Predator
47,07/31/2021 07:59:58,23.72,UP,MC,MCN_P1,20,Predator
48,07/31/2021 08:59:58,23.21,UP,MC,MCN_P1,20,Predator
49,07/31/2021 09:59:58,22.91,UP,MC,MCN_P1,20,Predator
50,07/31/2021 10:59:58,22.82,UP,MC,MCN_P1,20,Predator
51,07/31/2021 11:59:58,22.69,UP,MC,MCN_P1,20,Predator
52,07/31/2021 12:59:58,22.95,UP,MC,MCN_P1,20,Predator
53,07/31/2021 13:59:58,22.99,UP,MC,MCN_P1,20,Predator
54,07/31/2021 14:59:58,22.99,UP,MC,MCN_P1,20,Predator
55,07/31/2021 15:59:58,22.82,UP,MC,MCN_P1,20,Predator
56,07/31/2021 16:59:58,22.86,UP,MC,MCN_P1,20,Predator
57,07/31/2021 17:59:58,22.95,UP,MC,MCN_P1,20,Predator
58,07/31/2021 18:59:58,22.91,UP,MC,MCN_P1,20,Predator
59,07/31/2021 19:59:58,22.91,UP,MC,MCN_P1,20,Predator
60,07/31/2021 20:59:58,22.99,UP,MC,MCN_P1,20,Predator
61,07/31/2021 21:59:58,22.99,UP,MC,MCN_P1,20,Predator
62,07/31/2021 22:59:58,23.08,UP,MC,MCN_P1,20,Predator
63,07/31/2021 23:59:58,23.08,UP,MC,MCN_P1,20,Predator
64,08/01/2021 00:59:58,23.03,UP,MC,MCN_P1,20,Predator
65,08/01/2021 01:59:58,23.16,UP,MC,MCN_P1,20,Predator
66,08/01/2021 02:59:58,23.12,UP,MC,MCN_P1,20,Predator
67,08/01/2021 03:59:58,23.38,UP,MC,MCN_P1,20,Predator
68,08/01/2021 04:59:58,23.64,UP,MC,MCN_P1,20,Predator
69,08/01/2021 05:59:58,23.72,UP,MC,MCN_P1,20,Predator
70,08/01/2021 06:59:58,23.85,UP,MC,MCN_P1,20,Predator
71,08/01/2021 07:59:58,23.64,UP,MC,MCN_P1,20,Predator
72,08/01/2021 08:59:58,23.25,UP,MC,MCN_P1,20,Predator
73,08/01/2021 09:59:58,23.12,UP,MC,MCN_P1,20,Predator
74,08/01/2021 10:59:58,23.16,UP,MC,MCN_P1,20,Predator
75,08/01/2021 11:59:58,22.73,UP,MC,MCN_P1,20,Predator
76,08/01/2021 12:59:58,22.78,UP,MC,MCN_P1,20,Predator
77,08/01/2021 13:59:58,23.08,UP,MC,MCN_P1,20,Predator
78,08/01/2021 14:59:58,22.61,UP,MC,MCN_P1,20,Predator
79,08/01/2021 15:59:58,22.61,UP,MC,MCN_P1,20,Predator
80,08/01/2021 16:59:58,22.56,UP,MC,MCN_P1,20,Predator
81,08/01/2021 17:59:58,22.43,UP,MC,MCN_P1,20,Predator
82,08/01/2021 18:59:58,22.48,UP,MC,MCN_P1,20,Predator
83,08/01/2021 19:59:58,22.91,UP,MC,MCN_P1,20,Predator
84,08/01/2021 20:59:58,22.95,UP,MC,MCN_P1,20,Predator
85,08/01/2021 21:59:58,22.99,UP,MC,MCN_P1,20,Predator
86,08/01/2021 22:59:58,23.08,UP,MC,MCN_P1,20,Predator
87,08/01/2021 23:59:58,23.08,UP,MC,MCN_P1,20,Predator
88,08/02/2021 00:59:58,23.12,UP,MC,MCN_P1,20,Predator
89,08/02/2021 01:59:58,23.12,UP,MC,MCN_P1,20,Predator
90,08/02/2021 02:59:58,23.12,UP,MC,MCN_P1,20,Predator
91,08/02/2021 03:59:58,23.16,UP,MC,MCN_P1,20,Predator
92,08/02/2021 04:59:58,23.21,UP,MC,MCN_P1,20,Predator
93,08/02/2021 05:59:58,23.16,UP,MC,MCN_P1,20,Predator
94,08/02/2021 06:59:58,23.16,UP,MC,MCN_P1,20,Predator
95,08/02/2021 07:59:58,23.21,UP,MC,MCN_P1,20,Predator
96,08/02/2021 08:59:58,23.03,UP,MC,MCN_P1,20,Predator
97,08/02/2021 09:59:58,23.12,UP,MC,MCN_P1,20,Predator
98,08/02/2021 10:59:58,23.03,UP,MC,MCN_P1,20,Predator
99,08/02/2021 11:59:58,22.65,UP,MC,MCN_P1,20,Predator
100,08/02/2021 12:59:58,22.82,UP,MC,MCN_P1,20,Predator
101,08/02/2021 13:59:58,22.73,UP,MC,MCN_P1,20,Predator
102,08/02/2021 14:59:58,22.52,UP,MC,MCN_P1,20,Predator
103,08/02/2021 15:59:58,22.56,UP,MC,MCN_P1,20,Predator
104,08/02/2021 16:59:58,22.56,UP,MC,MCN_P1,20,Predator
105,08/02/2021 17:59:58,22.65,UP,MC,MCN_P1,20,Predator
106,08/02/2021 18:59:58,22.95,UP,MC,MCN_P1,20,Predator
107,08/02/2021 19:59:58,22.99,UP,MC,MCN_P1,20,Predator
108,08/02/2021 20:59:58,22.91,UP,MC,MCN_P1,20,Predator
109,08/02/2021 21:59:58,22.86,UP,MC,MCN_P1,20,Predator
110,08/02/2021 22:59:58,22.95,UP,MC,MCN_P1,20,Predator
111,08/02/2021 23:59:58,22.99,UP,MC,MCN_P1,20,Predator
112,08/03/2021 00:59:58,22.99,UP,MC,MCN_P1,20,Predator
113,08/03/2021 01:59:58,22.99,UP,MC,MCN_P1,20,Predator
114,08/03/2021 02:59:58,22.99,UP,MC,MCN_P1,20,Predator
115,08/03/2021 03:59:58,23.03,UP,MC,MCN_P1,20,Predator
116,08/03/2021 04:59:58,23.08,UP,MC,MCN_P1,20,Predator
117,08/03/2021 05:59:58,23.51,UP,MC,MCN_P1,20,Predator
118,08/03/2021 06:59:58,23.72,UP,MC,MCN_P1,20,Predator
119,08/03/2021 07:59:58,22.61,UP,MC,MCN_P1,20,Predator
120,08/03/2021 08:59:58,22.99,UP,MC,MCN_P1,20,Predator
121,08/03/2021 09:59:58,22.99,UP,MC,MCN_P1,20,Predator
