"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"157",157,"07/18/2021 03:59:17",19.05,"YF","FN","S_FNS_P1_40",40,"Predator"
"158",158,"07/18/2021 04:59:17",18.92,"YF","FN","S_FNS_P1_40",40,"Predator"
"159",159,"07/18/2021 05:59:17",19.05,"YF","FN","S_FNS_P1_40",40,"Predator"
"160",160,"07/18/2021 06:59:17",19.69,"YF","FN","S_FNS_P1_40",40,"Predator"
"161",161,"07/18/2021 07:59:17",20.93,"YF","FN","S_FNS_P1_40",40,"Predator"
"162",162,"07/18/2021 08:59:17",22.78,"YF","FN","S_FNS_P1_40",40,"Predator"
"163",163,"07/18/2021 09:59:17",22.99,"YF","FN","S_FNS_P1_40",40,"Predator"
"164",164,"07/18/2021 10:59:17",24.92,"YF","FN","S_FNS_P1_40",40,"Predator"
"165",165,"07/18/2021 11:59:17",25.27,"YF","FN","S_FNS_P1_40",40,"Predator"
"166",166,"07/18/2021 12:59:17",26.12,"YF","FN","S_FNS_P1_40",40,"Predator"
"167",167,"07/18/2021 13:59:17",27.84,"YF","FN","S_FNS_P1_40",40,"Predator"
"168",168,"07/18/2021 14:59:17",27.32,"YF","FN","S_FNS_P1_40",40,"Predator"
"169",169,"07/18/2021 15:59:17",27.71,"YF","FN","S_FNS_P1_40",40,"Predator"
"170",170,"07/18/2021 16:59:17",25.31,"YF","FN","S_FNS_P1_40",40,"Predator"
"171",171,"07/18/2021 17:59:17",22.73,"YF","FN","S_FNS_P1_40",40,"Predator"
"172",172,"07/18/2021 18:59:17",21.49,"YF","FN","S_FNS_P1_40",40,"Predator"
"173",173,"07/18/2021 19:59:17",20.55,"YF","FN","S_FNS_P1_40",40,"Predator"
"174",174,"07/18/2021 20:59:17",20.03,"YF","FN","S_FNS_P1_40",40,"Predator"
"175",175,"07/18/2021 21:59:17",19.95,"YF","FN","S_FNS_P1_40",40,"Predator"
"176",176,"07/18/2021 22:59:17",19.65,"YF","FN","S_FNS_P1_40",40,"Predator"
"177",177,"07/18/2021 23:59:17",19.35,"YF","FN","S_FNS_P1_40",40,"Predator"
"178",178,"07/19/2021 00:59:17",19.26,"YF","FN","S_FNS_P1_40",40,"Predator"
"179",179,"07/19/2021 01:59:17",18.96,"YF","FN","S_FNS_P1_40",40,"Predator"
"180",180,"07/19/2021 02:59:17",18.87,"YF","FN","S_FNS_P1_40",40,"Predator"
"181",181,"07/19/2021 03:59:17",18.7,"YF","FN","S_FNS_P1_40",40,"Predator"
"182",182,"07/19/2021 04:59:17",18.53,"YF","FN","S_FNS_P1_40",40,"Predator"
"183",183,"07/19/2021 05:59:17",18.44,"YF","FN","S_FNS_P1_40",40,"Predator"
"184",184,"07/19/2021 06:59:17",18.87,"YF","FN","S_FNS_P1_40",40,"Predator"
"185",185,"07/19/2021 07:59:17",19.43,"YF","FN","S_FNS_P1_40",40,"Predator"
"186",186,"07/19/2021 08:59:17",20.03,"YF","FN","S_FNS_P1_40",40,"Predator"
"187",187,"07/19/2021 09:59:17",20.85,"YF","FN","S_FNS_P1_40",40,"Predator"
"188",188,"07/19/2021 10:59:17",21.23,"YF","FN","S_FNS_P1_40",40,"Predator"
"189",189,"07/19/2021 11:59:17",21.66,"YF","FN","S_FNS_P1_40",40,"Predator"
"190",190,"07/19/2021 12:59:17",21.88,"YF","FN","S_FNS_P1_40",40,"Predator"
"191",191,"07/19/2021 13:59:17",22.22,"YF","FN","S_FNS_P1_40",40,"Predator"
"192",192,"07/19/2021 14:59:17",23.68,"YF","FN","S_FNS_P1_40",40,"Predator"
"193",193,"07/19/2021 15:59:17",25.27,"YF","FN","S_FNS_P1_40",40,"Predator"
"194",194,"07/19/2021 16:59:17",25.69,"YF","FN","S_FNS_P1_40",40,"Predator"
"195",195,"07/19/2021 17:59:17",22.48,"YF","FN","S_FNS_P1_40",40,"Predator"
"196",196,"07/19/2021 18:59:17",21.92,"YF","FN","S_FNS_P1_40",40,"Predator"
"197",197,"07/19/2021 19:59:17",20.76,"YF","FN","S_FNS_P1_40",40,"Predator"
"198",198,"07/19/2021 20:59:17",18.62,"YF","FN","S_FNS_P1_40",40,"Predator"
"199",199,"07/19/2021 21:59:17",17.07,"YF","FN","S_FNS_P1_40",40,"Predator"
