Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,1/24/22 13:21,1.76,SC,SC,S_SCH_V1,20,Vegetation
2,1/24/22 14:21,2.7,SC,SC,S_SCH_V1,20,Vegetation
3,1/24/22 15:21,-1.59,SC,SC,S_SCH_V1,20,Vegetation
4,1/24/22 16:21,-4.42,SC,SC,S_SCH_V1,20,Vegetation
5,1/24/22 17:21,-5.49,SC,SC,S_SCH_V1,20,Vegetation
6,1/24/22 18:21,-5.07,SC,SC,S_SCH_V1,20,Vegetation
7,1/24/22 19:21,-5.28,SC,SC,S_SCH_V1,20,Vegetation
8,1/24/22 20:21,-5.02,SC,SC,S_SCH_V1,20,Vegetation
9,1/24/22 21:21,-4.76,SC,SC,S_SCH_V1,20,Vegetation
10,1/24/22 22:21,-5.11,SC,SC,S_SCH_V1,20,Vegetation
11,1/24/22 23:21,-5.11,SC,SC,S_SCH_V1,20,Vegetation
12,1/25/22 0:21,-5.02,SC,SC,S_SCH_V1,20,Vegetation
13,1/25/22 1:21,-4.68,SC,SC,S_SCH_V1,20,Vegetation
14,1/25/22 2:21,-4.42,SC,SC,S_SCH_V1,20,Vegetation
15,1/25/22 3:21,-4.12,SC,SC,S_SCH_V1,20,Vegetation
16,1/25/22 4:21,-3.91,SC,SC,S_SCH_V1,20,Vegetation
17,1/25/22 5:21,-4.25,SC,SC,S_SCH_V1,20,Vegetation
18,1/25/22 6:21,-4.68,SC,SC,S_SCH_V1,20,Vegetation
19,1/25/22 7:21,-4.59,SC,SC,S_SCH_V1,20,Vegetation
20,1/25/22 8:21,-3.26,SC,SC,S_SCH_V1,20,Vegetation
21,1/25/22 9:21,-1.55,SC,SC,S_SCH_V1,20,Vegetation
22,1/25/22 10:21,1.11,SC,SC,S_SCH_V1,20,Vegetation
23,1/25/22 11:21,3.47,SC,SC,S_SCH_V1,20,Vegetation
24,1/25/22 12:21,2.27,SC,SC,S_SCH_V1,20,Vegetation
25,1/25/22 13:21,1.33,SC,SC,S_SCH_V1,20,Vegetation
26,1/25/22 14:21,-0.39,SC,SC,S_SCH_V1,20,Vegetation
27,1/25/22 15:21,-0.95,SC,SC,S_SCH_V1,20,Vegetation
28,1/25/22 16:21,-4.55,SC,SC,S_SCH_V1,20,Vegetation
29,1/25/22 17:21,-7.47,SC,SC,S_SCH_V1,20,Vegetation
30,1/25/22 18:21,-8.75,SC,SC,S_SCH_V1,20,Vegetation
31,1/25/22 19:21,-9.36,SC,SC,S_SCH_V1,20,Vegetation
32,1/25/22 20:21,-10.99,SC,SC,S_SCH_V1,20,Vegetation
33,1/25/22 21:21,-10.6,SC,SC,S_SCH_V1,20,Vegetation
34,1/25/22 22:21,-10.64,SC,SC,S_SCH_V1,20,Vegetation
35,1/25/22 23:21,-12.36,SC,SC,S_SCH_V1,20,Vegetation
36,1/26/22 0:21,-12.57,SC,SC,S_SCH_V1,20,Vegetation
37,1/26/22 1:21,-13.3,SC,SC,S_SCH_V1,20,Vegetation
38,1/26/22 2:21,-14.5,SC,SC,S_SCH_V1,20,Vegetation
39,1/26/22 3:21,-14.89,SC,SC,S_SCH_V1,20,Vegetation
40,1/26/22 4:21,-15.32,SC,SC,S_SCH_V1,20,Vegetation
