Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021-07-03 12:15:07,19.73,HF,HF,S_HFH_P1,40,Predator
2,2021-07-03 13:15:07,17.07,HF,HF,S_HFH_P1,40,Predator
3,2021-07-03 14:15:07,19.60,HF,HF,S_HFH_P1,40,Predator
4,2021-07-03 15:15:07,20.72,HF,HF,S_HFH_P1,40,Predator
5,2021-07-03 16:15:07,20.59,HF,HF,S_HFH_P1,40,Predator
6,2021-07-03 17:15:07,19.43,HF,HF,S_HFH_P1,40,Predator
7,2021-07-03 18:15:07,13.04,HF,HF,S_HFH_P1,40,Predator
8,2021-07-03 19:15:07,12.31,HF,HF,S_HFH_P1,40,Predator
9,2021-07-03 20:15:07,11.92,HF,HF,S_HFH_P1,40,Predator
10,2021-07-03 21:15:07,11.97,HF,HF,S_HFH_P1,40,Predator
11,2021-07-03 22:15:07,11.84,HF,HF,S_HFH_P1,40,Predator
12,2021-07-03 23:15:07,11.58,HF,HF,S_HFH_P1,40,Predator
13,2021-07-04 0:15:07,11.41,HF,HF,S_HFH_P1,40,Predator
14,2021-07-04 1:15:07,11.24,HF,HF,S_HFH_P1,40,Predator
15,2021-07-04 2:15:07,11.15,HF,HF,S_HFH_P1,40,Predator
16,2021-07-04 3:15:07,11.02,HF,HF,S_HFH_P1,40,Predator
17,2021-07-04 4:15:07,11.07,HF,HF,S_HFH_P1,40,Predator
18,2021-07-04 5:15:07,11.24,HF,HF,S_HFH_P1,40,Predator
19,2021-07-04 6:15:07,11.62,HF,HF,S_HFH_P1,40,Predator
20,2021-07-04 7:15:07,13.08,HF,HF,S_HFH_P1,40,Predator
21,2021-07-04 8:15:07,14.84,HF,HF,S_HFH_P1,40,Predator
22,2021-07-04 9:15:07,15.57,HF,HF,S_HFH_P1,40,Predator
23,2021-07-04 10:15:07,16.30,HF,HF,S_HFH_P1,40,Predator
24,2021-07-04 11:15:07,18.92,HF,HF,S_HFH_P1,40,Predator
25,2021-07-04 12:15:07,16.26,HF,HF,S_HFH_P1,40,Predator
26,2021-07-04 13:15:07,18.19,HF,HF,S_HFH_P1,40,Predator
27,2021-07-04 14:15:07,20.63,HF,HF,S_HFH_P1,40,Predator
28,2021-07-04 15:15:07,20.07,HF,HF,S_HFH_P1,40,Predator
29,2021-07-04 16:15:07,21.49,HF,HF,S_HFH_P1,40,Predator
30,2021-07-04 17:15:07,22.05,HF,HF,S_HFH_P1,40,Predator
31,2021-07-04 18:15:07,19.09,HF,HF,S_HFH_P1,40,Predator
32,2021-07-04 19:15:07,18.23,HF,HF,S_HFH_P1,40,Predator
33,2021-07-04 20:15:07,16.90,HF,HF,S_HFH_P1,40,Predator
34,2021-07-04 21:15:07,12.57,HF,HF,S_HFH_P1,40,Predator
35,2021-07-04 22:15:07,12.44,HF,HF,S_HFH_P1,40,Predator
36,2021-07-04 23:15:07,14.28,HF,HF,S_HFH_P1,40,Predator
37,2021-07-05 0:15:07,14.24,HF,HF,S_HFH_P1,40,Predator
38,2021-07-05 1:15:07,13.08,HF,HF,S_HFH_P1,40,Predator
39,2021-07-05 2:15:07,11.49,HF,HF,S_HFH_P1,40,Predator
40,2021-07-05 3:15:07,11.49,HF,HF,S_HFH_P1,40,Predator
41,2021-07-05 4:15:07,10.85,HF,HF,S_HFH_P1,40,Predator
42,2021-07-05 5:15:07,10.68,HF,HF,S_HFH_P1,40,Predator
43,2021-07-05 6:15:07,11.07,HF,HF,S_HFH_P1,40,Predator
44,2021-07-05 7:15:07,12.87,HF,HF,S_HFH_P1,40,Predator
45,2021-07-05 8:15:07,17.93,HF,HF,S_HFH_P1,40,Predator
46,2021-07-05 9:15:07,21.53,HF,HF,S_HFH_P1,40,Predator
47,2021-07-05 10:15:07,23.51,HF,HF,S_HFH_P1,40,Predator
48,2021-07-05 11:15:07,23.51,HF,HF,S_HFH_P1,40,Predator
49,2021-07-05 12:15:07,23.29,HF,HF,S_HFH_P1,40,Predator
50,2021-07-05 13:15:07,23.12,HF,HF,S_HFH_P1,40,Predator
51,2021-07-05 14:15:07,22.91,HF,HF,S_HFH_P1,40,Predator
52,2021-07-05 15:15:07,24.28,HF,HF,S_HFH_P1,40,Predator
53,2021-07-05 16:15:07,24.84,HF,HF,S_HFH_P1,40,Predator
54,2021-07-05 17:15:07,24.62,HF,HF,S_HFH_P1,40,Predator
55,2021-07-05 18:15:07,23.94,HF,HF,S_HFH_P1,40,Predator
56,2021-07-05 19:15:07,21.28,HF,HF,S_HFH_P1,40,Predator
57,2021-07-05 20:15:07,19.73,HF,HF,S_HFH_P1,40,Predator
58,2021-07-05 21:15:07,19.52,HF,HF,S_HFH_P1,40,Predator
59,2021-07-05 22:15:07,19.26,HF,HF,S_HFH_P1,40,Predator
60,2021-07-05 23:15:07,18.83,HF,HF,S_HFH_P1,40,Predator
61,2021-07-06 0:15:07,18.02,HF,HF,S_HFH_P1,40,Predator
62,2021-07-06 1:15:07,17.76,HF,HF,S_HFH_P1,40,Predator
63,2021-07-06 2:15:07,17.84,HF,HF,S_HFH_P1,40,Predator
64,2021-07-06 3:15:07,17.80,HF,HF,S_HFH_P1,40,Predator
65,2021-07-06 4:15:07,17.72,HF,HF,S_HFH_P1,40,Predator
66,2021-07-06 5:15:07,17.84,HF,HF,S_HFH_P1,40,Predator
67,2021-07-06 6:15:07,18.32,HF,HF,S_HFH_P1,40,Predator
68,2021-07-06 7:15:07,19.43,HF,HF,S_HFH_P1,40,Predator
69,2021-07-06 8:15:07,19.99,HF,HF,S_HFH_P1,40,Predator
70,2021-07-06 9:15:07,20.20,HF,HF,S_HFH_P1,40,Predator
71,2021-07-06 10:15:07,20.93,HF,HF,S_HFH_P1,40,Predator
72,2021-07-06 11:15:07,23.12,HF,HF,S_HFH_P1,40,Predator
73,2021-07-06 12:15:07,26.60,HF,HF,S_HFH_P1,40,Predator
74,2021-07-06 13:15:07,29.08,HF,HF,S_HFH_P1,40,Predator
75,2021-07-06 14:15:07,29.43,HF,HF,S_HFH_P1,40,Predator
76,2021-07-06 15:15:07,29.94,HF,HF,S_HFH_P1,40,Predator
77,2021-07-06 16:15:07,21.53,HF,HF,S_HFH_P1,40,Predator
78,2021-07-06 17:15:07,20.80,HF,HF,S_HFH_P1,40,Predator
79,2021-07-06 18:15:07,20.93,HF,HF,S_HFH_P1,40,Predator
80,2021-07-06 19:15:07,20.93,HF,HF,S_HFH_P1,40,Predator
81,2021-07-06 20:15:07,19.99,HF,HF,S_HFH_P1,40,Predator
82,2021-07-06 21:15:07,19.09,HF,HF,S_HFH_P1,40,Predator
83,2021-07-06 22:15:07,19.22,HF,HF,S_HFH_P1,40,Predator
84,2021-07-06 23:15:07,19.17,HF,HF,S_HFH_P1,40,Predator
85,2021-07-07 0:15:07,19.00,HF,HF,S_HFH_P1,40,Predator
86,2021-07-07 1:15:07,18.83,HF,HF,S_HFH_P1,40,Predator
87,2021-07-07 2:15:07,18.92,HF,HF,S_HFH_P1,40,Predator
88,2021-07-07 3:15:07,18.83,HF,HF,S_HFH_P1,40,Predator
89,2021-07-07 4:15:07,18.44,HF,HF,S_HFH_P1,40,Predator
90,2021-07-07 5:15:07,18.40,HF,HF,S_HFH_P1,40,Predator
91,2021-07-07 6:15:07,19.04,HF,HF,S_HFH_P1,40,Predator
92,2021-07-07 7:15:07,20.20,HF,HF,S_HFH_P1,40,Predator
93,2021-07-07 8:15:07,22.91,HF,HF,S_HFH_P1,40,Predator
94,2021-07-07 9:15:07,24.32,HF,HF,S_HFH_P1,40,Predator
95,2021-07-07 10:15:07,26.81,HF,HF,S_HFH_P1,40,Predator
96,2021-07-07 11:15:07,28.10,HF,HF,S_HFH_P1,40,Predator
97,2021-07-07 12:15:07,29.26,HF,HF,S_HFH_P1,40,Predator
98,2021-07-07 13:15:07,31.23,HF,HF,S_HFH_P1,40,Predator
99,2021-07-07 14:15:07,31.44,HF,HF,S_HFH_P1,40,Predator
100,2021-07-07 15:15:07,34.15,HF,HF,S_HFH_P1,40,Predator
101,2021-07-07 16:15:07,32.69,HF,HF,S_HFH_P1,40,Predator
102,2021-07-07 17:15:07,26.60,HF,HF,S_HFH_P1,40,Predator
103,2021-07-07 18:15:07,23.12,HF,HF,S_HFH_P1,40,Predator
104,2021-07-07 19:15:07,23.03,HF,HF,S_HFH_P1,40,Predator
105,2021-07-07 20:15:07,21.32,HF,HF,S_HFH_P1,40,Predator
106,2021-07-07 21:15:07,19.00,HF,HF,S_HFH_P1,40,Predator
107,2021-07-07 22:15:07,18.96,HF,HF,S_HFH_P1,40,Predator
108,2021-07-07 23:15:07,18.70,HF,HF,S_HFH_P1,40,Predator
109,2021-07-08 0:15:07,17.50,HF,HF,S_HFH_P1,40,Predator
110,2021-07-08 1:15:07,18.32,HF,HF,S_HFH_P1,40,Predator
111,2021-07-08 2:15:07,18.06,HF,HF,S_HFH_P1,40,Predator
112,2021-07-08 3:15:07,17.89,HF,HF,S_HFH_P1,40,Predator
113,2021-07-08 4:15:07,17.76,HF,HF,S_HFH_P1,40,Predator
114,2021-07-08 5:15:07,16.56,HF,HF,S_HFH_P1,40,Predator
115,2021-07-08 6:15:07,15.18,HF,HF,S_HFH_P1,40,Predator
116,2021-07-08 7:15:07,15.66,HF,HF,S_HFH_P1,40,Predator
117,2021-07-08 8:15:07,16.34,HF,HF,S_HFH_P1,40,Predator
118,2021-07-08 9:15:07,17.11,HF,HF,S_HFH_P1,40,Predator
119,2021-07-08 10:15:07,17.84,HF,HF,S_HFH_P1,40,Predator
120,2021-07-08 11:15:07,18.27,HF,HF,S_HFH_P1,40,Predator
121,2021-07-08 12:15:07,19.09,HF,HF,S_HFH_P1,40,Predator
122,2021-07-08 13:15:07,18.62,HF,HF,S_HFH_P1,40,Predator
123,2021-07-08 14:15:07,17.63,HF,HF,S_HFH_P1,40,Predator
124,2021-07-08 15:15:07,16.77,HF,HF,S_HFH_P1,40,Predator
125,2021-07-08 16:15:07,16.30,HF,HF,S_HFH_P1,40,Predator
