Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021-07-29 9:14:37,24.11,UP,SC,S_SCN_H1,Herbivore,40
2,2021-07-29 10:14:37,22.69,UP,SC,S_SCN_H1,Herbivore,40
3,2021-07-29 11:14:37,22.52,UP,SC,S_SCN_H1,Herbivore,40
4,2021-07-29 12:14:37,22.52,UP,SC,S_SCN_H1,Herbivore,40
5,2021-07-29 13:14:37,22.61,UP,SC,S_SCN_H1,Herbivore,40
6,2021-07-29 14:14:37,22.48,UP,SC,S_SCN_H1,Herbivore,40
7,2021-07-29 15:14:37,22.65,UP,SC,S_SCN_H1,Herbivore,40
8,2021-07-29 16:14:37,22.56,UP,SC,S_SCN_H1,Herbivore,40
9,2021-07-29 17:14:37,22.43,UP,SC,S_SCN_H1,Herbivore,40
10,2021-07-29 18:14:37,22.52,UP,SC,S_SCN_H1,Herbivore,40
11,2021-07-29 19:14:37,22.99,UP,SC,S_SCN_H1,Herbivore,40
12,2021-07-29 20:14:37,22.56,UP,SC,S_SCN_H1,Herbivore,40
13,2021-07-29 21:14:37,22.73,UP,SC,S_SCN_H1,Herbivore,40
14,2021-07-29 22:14:37,23.08,UP,SC,S_SCN_H1,Herbivore,40
15,2021-07-29 23:14:37,22.73,UP,SC,S_SCN_H1,Herbivore,40
16,2021-07-30 0:14:37,22.95,UP,SC,S_SCN_H1,Herbivore,40
17,2021-07-30 1:14:37,23.03,UP,SC,S_SCN_H1,Herbivore,40
18,2021-07-30 2:14:37,22.99,UP,SC,S_SCN_H1,Herbivore,40
19,2021-07-30 3:14:37,23.03,UP,SC,S_SCN_H1,Herbivore,40
20,2021-07-30 4:14:37,23.08,UP,SC,S_SCN_H1,Herbivore,40
21,2021-07-30 5:14:37,23.08,UP,SC,S_SCN_H1,Herbivore,40
22,2021-07-30 6:14:37,23.08,UP,SC,S_SCN_H1,Herbivore,40
23,2021-07-30 7:14:37,22.99,UP,SC,S_SCN_H1,Herbivore,40
24,2021-07-30 8:14:37,23.25,UP,SC,S_SCN_H1,Herbivore,40
25,2021-07-30 9:14:37,23.12,UP,SC,S_SCN_H1,Herbivore,40
26,2021-07-30 10:14:37,23.03,UP,SC,S_SCN_H1,Herbivore,40
27,2021-07-30 11:14:37,22.82,UP,SC,S_SCN_H1,Herbivore,40
28,2021-07-30 12:14:37,22.69,UP,SC,S_SCN_H1,Herbivore,40
29,2021-07-30 13:14:37,22.65,UP,SC,S_SCN_H1,Herbivore,40
30,2021-07-30 14:14:37,22.65,UP,SC,S_SCN_H1,Herbivore,40
31,2021-07-30 15:14:37,22.61,UP,SC,S_SCN_H1,Herbivore,40
32,2021-07-30 16:14:37,22.52,UP,SC,S_SCN_H1,Herbivore,40
33,2021-07-30 17:14:37,22.56,UP,SC,S_SCN_H1,Herbivore,40
34,2021-07-30 18:14:37,22.61,UP,SC,S_SCN_H1,Herbivore,40
35,2021-07-30 19:14:37,22.91,UP,SC,S_SCN_H1,Herbivore,40
36,2021-07-30 20:14:37,22.86,UP,SC,S_SCN_H1,Herbivore,40
37,2021-07-30 21:14:37,22.82,UP,SC,S_SCN_H1,Herbivore,40
38,2021-07-30 22:14:37,22.86,UP,SC,S_SCN_H1,Herbivore,40
39,2021-07-30 23:14:37,22.86,UP,SC,S_SCN_H1,Herbivore,40
40,2021-07-31 0:14:37,22.99,UP,SC,S_SCN_H1,Herbivore,40
41,2021-07-31 1:14:37,22.99,UP,SC,S_SCN_H1,Herbivore,40
42,2021-07-31 2:14:37,22.95,UP,SC,S_SCN_H1,Herbivore,40
