Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,2021-08-08 10:54:01,33.59,UP,UP,S_UPH_P1,60,Predator
2,2021-08-08 11:54:01,32.13,UP,UP,S_UPH_P1,60,Predator
3,2021-08-08 12:54:01,30.67,UP,UP,S_UPH_P1,60,Predator
4,2021-08-08 13:54:01,32.94,UP,UP,S_UPH_P1,60,Predator
5,2021-08-08 14:54:01,34.23,UP,UP,S_UPH_P1,60,Predator
6,2021-08-08 15:54:01,35.69,UP,UP,S_UPH_P1,60,Predator
7,2021-08-08 16:54:01,31.49,UP,UP,S_UPH_P1,60,Predator
8,2021-08-08 17:54:01,26.94,UP,UP,S_UPH_P1,60,Predator
9,2021-08-08 18:54:01,25.69,UP,UP,S_UPH_P1,60,Predator
10,2021-08-08 19:54:01,23.94,UP,UP,S_UPH_P1,60,Predator
11,2021-08-08 20:54:01,21.92,UP,UP,S_UPH_P1,60,Predator
12,2021-08-08 21:54:01,20.85,UP,UP,S_UPH_P1,60,Predator
13,2021-08-08 22:54:01,20.20,UP,UP,S_UPH_P1,60,Predator
14,2021-08-08 23:54:01,19.69,UP,UP,S_UPH_P1,60,Predator
15,2021-08-09 0:54:01,19.65,UP,UP,S_UPH_P1,60,Predator
16,2021-08-09 1:54:01,19.65,UP,UP,S_UPH_P1,60,Predator
17,2021-08-09 2:54:01,19.90,UP,UP,S_UPH_P1,60,Predator
18,2021-08-09 3:54:01,19.52,UP,UP,S_UPH_P1,60,Predator
19,2021-08-09 4:54:01,18.83,UP,UP,S_UPH_P1,60,Predator
20,2021-08-09 5:54:01,18.96,UP,UP,S_UPH_P1,60,Predator
21,2021-08-09 6:54:01,21.02,UP,UP,S_UPH_P1,60,Predator
22,2021-08-09 7:54:01,23.94,UP,UP,S_UPH_P1,60,Predator
23,2021-08-09 8:54:01,26.68,UP,UP,S_UPH_P1,60,Predator
24,2021-08-09 9:54:01,28.27,UP,UP,S_UPH_P1,60,Predator
25,2021-08-09 10:54:01,30.46,UP,UP,S_UPH_P1,60,Predator
26,2021-08-09 11:54:01,29.86,UP,UP,S_UPH_P1,60,Predator
27,2021-08-09 12:54:01,30.37,UP,UP,S_UPH_P1,60,Predator
28,2021-08-09 13:54:01,31.61,UP,UP,S_UPH_P1,60,Predator
29,2021-08-09 14:54:01,34.83,UP,UP,S_UPH_P1,60,Predator
