Event,Date_Time,TemperatureC,Field,Pop,Cage,Height,Treatment
1,08/08/2021 10:52:17,38.52,UP,UP,UPH_P1,20,Predator
2,08/08/2021 10:52:32,NA,UP,UP,UPH_P1,20,Predator
3,08/08/2021 11:52:17,32.64,UP,UP,UPH_P1,20,Predator
4,08/08/2021 12:52:17,30.24,UP,UP,UPH_P1,20,Predator
5,08/08/2021 13:52:17,31.27,UP,UP,UPH_P1,20,Predator
6,08/08/2021 14:52:17,31.19,UP,UP,UPH_P1,20,Predator
7,08/08/2021 15:52:17,33.97,UP,UP,UPH_P1,20,Predator
8,08/08/2021 16:52:17,31.19,UP,UP,UPH_P1,20,Predator
9,08/08/2021 17:52:17,26.38,UP,UP,UPH_P1,20,Predator
10,08/08/2021 18:52:17,25.31,UP,UP,UPH_P1,20,Predator
11,08/08/2021 19:52:17,23.64,UP,UP,UPH_P1,20,Predator
12,08/08/2021 20:52:17,21.79,UP,UP,UPH_P1,20,Predator
13,08/08/2021 21:52:17,20.68,UP,UP,UPH_P1,20,Predator
14,08/08/2021 22:52:17,20.07,UP,UP,UPH_P1,20,Predator
15,08/08/2021 23:52:17,19.47,UP,UP,UPH_P1,20,Predator
16,08/09/2021 00:52:17,19.05,UP,UP,UPH_P1,20,Predator
17,08/09/2021 01:52:17,19.22,UP,UP,UPH_P1,20,Predator
18,08/09/2021 02:52:17,19.43,UP,UP,UPH_P1,20,Predator
19,08/09/2021 03:52:17,19,UP,UP,UPH_P1,20,Predator
20,08/09/2021 04:52:17,18.32,UP,UP,UPH_P1,20,Predator
21,08/09/2021 05:52:17,18.36,UP,UP,UPH_P1,20,Predator
22,08/09/2021 06:52:17,19.86,UP,UP,UPH_P1,20,Predator
23,08/09/2021 07:52:17,22.56,UP,UP,UPH_P1,20,Predator
24,08/09/2021 08:52:17,25.87,UP,UP,UPH_P1,20,Predator
25,08/09/2021 09:52:17,26.77,UP,UP,UPH_P1,20,Predator
26,08/09/2021 10:52:17,28.91,UP,UP,UPH_P1,20,Predator
27,08/09/2021 11:52:17,28.44,UP,UP,UPH_P1,20,Predator
28,08/09/2021 12:52:17,28.78,UP,UP,UPH_P1,20,Predator
29,08/09/2021 13:52:17,29.68,UP,UP,UPH_P1,20,Predator
30,08/09/2021 14:52:17,31.01,UP,UP,UPH_P1,20,Predator
31,08/09/2021 15:52:17,33.37,UP,UP,UPH_P1,20,Predator
32,08/09/2021 16:52:17,32.86,UP,UP,UPH_P1,20,Predator
33,08/09/2021 17:52:17,33.33,UP,UP,UPH_P1,20,Predator
34,08/09/2021 18:52:17,30.28,UP,UP,UPH_P1,20,Predator
35,08/09/2021 19:52:17,24.88,UP,UP,UPH_P1,20,Predator
36,08/09/2021 20:52:17,20.85,UP,UP,UPH_P1,20,Predator
37,08/09/2021 21:52:17,19.82,UP,UP,UPH_P1,20,Predator
38,08/09/2021 22:52:17,19.13,UP,UP,UPH_P1,20,Predator
39,08/09/2021 23:52:17,18.74,UP,UP,UPH_P1,20,Predator
40,08/10/2021 00:52:17,18.36,UP,UP,UPH_P1,20,Predator
41,08/10/2021 01:52:17,18.79,UP,UP,UPH_P1,20,Predator
42,08/10/2021 02:52:17,18.4,UP,UP,UPH_P1,20,Predator
43,08/10/2021 03:52:17,18.27,UP,UP,UPH_P1,20,Predator
44,08/10/2021 04:52:17,18.23,UP,UP,UPH_P1,20,Predator
45,08/10/2021 05:52:17,18.27,UP,UP,UPH_P1,20,Predator
46,08/10/2021 06:52:17,19.47,UP,UP,UPH_P1,20,Predator
47,08/10/2021 07:52:17,22.43,UP,UP,UPH_P1,20,Predator
48,08/10/2021 08:52:17,25.22,UP,UP,UPH_P1,20,Predator
49,08/10/2021 09:52:17,26.34,UP,UP,UPH_P1,20,Predator
50,08/10/2021 10:52:17,28.74,UP,UP,UPH_P1,20,Predator
51,08/10/2021 11:52:17,30.97,UP,UP,UPH_P1,20,Predator
52,08/10/2021 12:52:17,32.69,UP,UP,UPH_P1,20,Predator
53,08/10/2021 13:52:17,31.87,UP,UP,UPH_P1,20,Predator
54,08/10/2021 14:52:17,32.99,UP,UP,UPH_P1,20,Predator
55,08/10/2021 15:52:17,35.18,UP,UP,UPH_P1,20,Predator
56,08/10/2021 16:52:17,34.32,UP,UP,UPH_P1,20,Predator
57,08/10/2021 17:52:17,31.96,UP,UP,UPH_P1,20,Predator
58,08/10/2021 18:52:17,30.5,UP,UP,UPH_P1,20,Predator
59,08/10/2021 19:52:17,25.78,UP,UP,UPH_P1,20,Predator
60,08/10/2021 20:52:17,24.92,UP,UP,UPH_P1,20,Predator
61,08/10/2021 21:52:17,24.62,UP,UP,UPH_P1,20,Predator
62,08/10/2021 22:52:17,23.89,UP,UP,UPH_P1,20,Predator
63,08/10/2021 23:52:17,23.81,UP,UP,UPH_P1,20,Predator
64,08/11/2021 00:52:17,23.94,UP,UP,UPH_P1,20,Predator
65,08/11/2021 01:52:17,23.68,UP,UP,UPH_P1,20,Predator
66,08/11/2021 02:52:17,23.46,UP,UP,UPH_P1,20,Predator
67,08/11/2021 03:52:17,22.61,UP,UP,UPH_P1,20,Predator
68,08/11/2021 04:52:17,21.96,UP,UP,UPH_P1,20,Predator
69,08/11/2021 05:52:17,22.43,UP,UP,UPH_P1,20,Predator
70,08/11/2021 06:52:17,22.56,UP,UP,UPH_P1,20,Predator
71,08/11/2021 07:52:17,23.16,UP,UP,UPH_P1,20,Predator
72,08/11/2021 08:52:17,23.59,UP,UP,UPH_P1,20,Predator
73,08/11/2021 09:52:17,24.79,UP,UP,UPH_P1,20,Predator
74,08/11/2021 10:52:17,26.34,UP,UP,UPH_P1,20,Predator
75,08/11/2021 11:52:17,30.67,UP,UP,UPH_P1,20,Predator
76,08/11/2021 12:52:17,29.3,UP,UP,UPH_P1,20,Predator
77,08/11/2021 13:52:17,32.52,UP,UP,UPH_P1,20,Predator
78,08/11/2021 14:52:17,32.82,UP,UP,UPH_P1,20,Predator
79,08/11/2021 15:52:17,35.35,UP,UP,UPH_P1,20,Predator
80,08/11/2021 16:52:17,32,UP,UP,UPH_P1,20,Predator
81,08/11/2021 17:52:17,28.57,UP,UP,UPH_P1,20,Predator
82,08/11/2021 18:52:17,29.9,UP,UP,UPH_P1,20,Predator
83,08/11/2021 19:52:17,26.9,UP,UP,UPH_P1,20,Predator
84,08/11/2021 20:52:17,24.75,UP,UP,UPH_P1,20,Predator
85,08/11/2021 21:52:17,24.32,UP,UP,UPH_P1,20,Predator
86,08/11/2021 22:52:17,22.82,UP,UP,UPH_P1,20,Predator
87,08/11/2021 23:52:17,22.26,UP,UP,UPH_P1,20,Predator
88,08/12/2021 00:52:17,21.15,UP,UP,UPH_P1,20,Predator
89,08/12/2021 01:52:17,21.75,UP,UP,UPH_P1,20,Predator
90,08/12/2021 02:52:17,21.45,UP,UP,UPH_P1,20,Predator
91,08/12/2021 03:52:17,22.05,UP,UP,UPH_P1,20,Predator
92,08/12/2021 04:52:17,22.22,UP,UP,UPH_P1,20,Predator
93,08/12/2021 05:52:17,22.91,UP,UP,UPH_P1,20,Predator
94,08/12/2021 06:52:17,23.46,UP,UP,UPH_P1,20,Predator
95,08/12/2021 07:52:17,24.71,UP,UP,UPH_P1,20,Predator
96,08/12/2021 08:52:17,27.63,UP,UP,UPH_P1,20,Predator
97,08/12/2021 09:52:17,28.57,UP,UP,UPH_P1,20,Predator
98,08/12/2021 10:52:17,29.86,UP,UP,UPH_P1,20,Predator
99,08/12/2021 11:52:17,32.09,UP,UP,UPH_P1,20,Predator
100,08/12/2021 12:52:17,31.61,UP,UP,UPH_P1,20,Predator
101,08/12/2021 13:52:17,29.98,UP,UP,UPH_P1,20,Predator
102,08/12/2021 14:52:17,28.78,UP,UP,UPH_P1,20,Predator
103,08/12/2021 15:52:17,30.11,UP,UP,UPH_P1,20,Predator
104,08/12/2021 16:52:17,28.95,UP,UP,UPH_P1,20,Predator
105,08/12/2021 17:52:17,30.07,UP,UP,UPH_P1,20,Predator
106,08/12/2021 18:52:17,28.74,UP,UP,UPH_P1,20,Predator
107,08/12/2021 19:52:17,26.64,UP,UP,UPH_P1,20,Predator
108,08/12/2021 20:52:17,24.02,UP,UP,UPH_P1,20,Predator
109,08/12/2021 21:52:17,22.78,UP,UP,UPH_P1,20,Predator
110,08/12/2021 22:52:17,21.49,UP,UP,UPH_P1,20,Predator
111,08/12/2021 23:52:17,21.06,UP,UP,UPH_P1,20,Predator
112,08/13/2021 00:52:17,20.63,UP,UP,UPH_P1,20,Predator
113,08/13/2021 01:52:17,19.9,UP,UP,UPH_P1,20,Predator
114,08/13/2021 02:52:17,19.69,UP,UP,UPH_P1,20,Predator
115,08/13/2021 03:52:17,19.43,UP,UP,UPH_P1,20,Predator
116,08/13/2021 04:52:17,19.26,UP,UP,UPH_P1,20,Predator
117,08/13/2021 05:52:17,18.36,UP,UP,UPH_P1,20,Predator
118,08/13/2021 06:52:17,19.65,UP,UP,UPH_P1,20,Predator
119,08/13/2021 07:52:17,22.86,UP,UP,UPH_P1,20,Predator
120,08/13/2021 08:52:17,27.75,UP,UP,UPH_P1,20,Predator
121,08/13/2021 09:52:17,28.14,UP,UP,UPH_P1,20,Predator
122,08/13/2021 10:52:17,29.86,UP,UP,UPH_P1,20,Predator
123,08/13/2021 11:52:17,32.17,UP,UP,UPH_P1,20,Predator
124,08/13/2021 12:52:17,33.85,UP,UP,UPH_P1,20,Predator
125,08/13/2021 13:52:17,33.2,UP,UP,UPH_P1,20,Predator
126,08/13/2021 14:52:17,33.12,UP,UP,UPH_P1,20,Predator
127,08/13/2021 15:52:17,36.16,UP,UP,UPH_P1,20,Predator
128,08/13/2021 16:52:17,36.12,UP,UP,UPH_P1,20,Predator
129,08/13/2021 17:52:17,30.24,UP,UP,UPH_P1,20,Predator
130,08/13/2021 18:52:17,28.18,UP,UP,UPH_P1,20,Predator
131,08/13/2021 19:52:17,25.14,UP,UP,UPH_P1,20,Predator
132,08/13/2021 20:52:17,23.76,UP,UP,UPH_P1,20,Predator
133,08/13/2021 21:52:17,23.29,UP,UP,UPH_P1,20,Predator
134,08/13/2021 22:52:17,23.51,UP,UP,UPH_P1,20,Predator
135,08/13/2021 23:52:17,23.21,UP,UP,UPH_P1,20,Predator
136,08/14/2021 00:52:17,22.31,UP,UP,UPH_P1,20,Predator
137,08/14/2021 01:52:17,22.26,UP,UP,UPH_P1,20,Predator
138,08/14/2021 02:52:17,21.62,UP,UP,UPH_P1,20,Predator
139,08/14/2021 03:52:17,21.15,UP,UP,UPH_P1,20,Predator
140,08/14/2021 04:52:17,21.23,UP,UP,UPH_P1,20,Predator
141,08/14/2021 05:52:17,21.49,UP,UP,UPH_P1,20,Predator
142,08/14/2021 06:52:17,21.7,UP,UP,UPH_P1,20,Predator
143,08/14/2021 07:52:17,20.59,UP,UP,UPH_P1,20,Predator
144,08/14/2021 08:52:17,20.33,UP,UP,UPH_P1,20,Predator
145,08/14/2021 09:52:17,21.79,UP,UP,UPH_P1,20,Predator
146,08/14/2021 10:52:17,23.81,UP,UP,UPH_P1,20,Predator
147,08/14/2021 11:52:17,24.02,UP,UP,UPH_P1,20,Predator
148,08/14/2021 12:52:17,22.35,UP,UP,UPH_P1,20,Predator
149,08/14/2021 13:52:17,25.18,UP,UP,UPH_P1,20,Predator
150,08/14/2021 14:52:17,26.94,UP,UP,UPH_P1,20,Predator
151,08/14/2021 15:52:17,29.43,UP,UP,UPH_P1,20,Predator
152,08/14/2021 16:52:17,29,UP,UP,UPH_P1,20,Predator
153,08/14/2021 17:52:17,27.28,UP,UP,UPH_P1,20,Predator
154,08/14/2021 18:52:17,25.14,UP,UP,UPH_P1,20,Predator
155,08/14/2021 19:52:17,21.28,UP,UP,UPH_P1,20,Predator
156,08/14/2021 20:52:17,18.87,UP,UP,UPH_P1,20,Predator
157,08/14/2021 21:52:17,18.19,UP,UP,UPH_P1,20,Predator
158,08/14/2021 22:52:17,17.37,UP,UP,UPH_P1,20,Predator
159,08/14/2021 23:52:17,16.04,UP,UP,UPH_P1,20,Predator
160,08/15/2021 00:52:17,15.96,UP,UP,UPH_P1,20,Predator
161,08/15/2021 01:52:17,14.15,UP,UP,UPH_P1,20,Predator
162,08/15/2021 02:52:17,13.81,UP,UP,UPH_P1,20,Predator
163,08/15/2021 03:52:17,13,UP,UP,UPH_P1,20,Predator
164,08/15/2021 04:52:17,12.14,UP,UP,UPH_P1,20,Predator
165,08/15/2021 05:52:17,11.71,UP,UP,UPH_P1,20,Predator
166,08/15/2021 06:52:17,12.48,UP,UP,UPH_P1,20,Predator
167,08/15/2021 07:52:17,15.78,UP,UP,UPH_P1,20,Predator
168,08/15/2021 08:52:17,22.91,UP,UP,UPH_P1,20,Predator
169,08/15/2021 09:52:17,22.22,UP,UP,UPH_P1,20,Predator
170,08/15/2021 10:52:17,22.99,UP,UP,UPH_P1,20,Predator
171,08/15/2021 11:52:17,24.54,UP,UP,UPH_P1,20,Predator
172,08/15/2021 12:52:17,25.52,UP,UP,UPH_P1,20,Predator
